scenario_id,unit_id,salt,candidate_id,block_index,order_position,permutation_id,latency_ms,result_digest
p0.750-q0.050,p0.750-q0.050-s5101,5101,governed_fact_first,0,1,partial_aggregate_first->governed_fact_first->eligible_dimension_first,810.1414,36d3bfefce1ebbeb127f06df344d808e4ef0f8d4a516d321d6f220dbbe9b5c6e
p0.750-q0.050,p0.750-q0.050-s5101,5101,eligible_dimension_first,0,2,partial_aggregate_first->governed_fact_first->eligible_dimension_first,787.0616,36d3bfefce1ebbeb127f06df344d808e4ef0f8d4a516d321d6f220dbbe9b5c6e
p0.750-q0.050,p0.750-q0.050-s5101,5101,governed_fact_first,1,0,governed_fact_first->partial_aggregate_first->eligible_dimension_first,978.4632,36d3bfefce1ebbeb127f06df344d808e4ef0f8d4a516d321d6f220dbbe9b5c6e
p0.750-q0.050,p0.750-q0.050-s5101,5101,partial_aggregate_first,1,1,governed_fact_first->partial_aggregate_first->eligible_dimension_first,1083.7338,36d3bfefce1ebbeb127f06df344d808e4ef0f8d4a516d321d6f220dbbe9b5c6e
p0.750-q0.050,p0.750-q0.050-s5101,5101,eligible_dimension_first,1,2,governed_fact_first->partial_aggregate_first->eligible_dimension_first,636.9533,36d3bfefce1ebbeb127f06df344d808e4ef0f8d4a516d321d6f220dbbe9b5c6e
p0.750-q0.050,p0.750-q0.050-s5101,5101,eligible_dimension_first,2,0,eligible_dimension_first->partial_aggregate_first->governed_fact_first,663.7563,36d3bfefce1ebbeb127f06df344d808e4ef0f8d4a516d321d6f220dbbe9b5c6e
p0.750-q0.050,p0.750-q0.050-s5101,5101,partial_aggregate_first,2,1,eligible_dimension_first->partial_aggregate_first->governed_fact_first,1140.7287,36d3bfefce1ebbeb127f06df344d808e4ef0f8d4a516d321d6f220dbbe9b5c6e
p0.750-q0.050,p0.750-q0.050-s5101,5101,governed_fact_first,2,2,eligible_dimension_first->partial_aggregate_first->governed_fact_first,846.656,36d3bfefce1ebbeb127f06df344d808e4ef0f8d4a516d321d6f220dbbe9b5c6e
p0.750-q0.050,p0.750-q0.050-s5101,5101,governed_fact_first,3,0,governed_fact_first->eligible_dimension_first->partial_aggregate_first,865.3543,36d3bfefce1ebbeb127f06df344d808e4ef0f8d4a516d321d6f220dbbe9b5c6e
p0.750-q0.050,p0.750-q0.050-s5101,5101,eligible_dimension_first,3,1,governed_fact_first->eligible_dimension_first->partial_aggregate_first,676.9543,36d3bfefce1ebbeb127f06df344d808e4ef0f8d4a516d321d6f220dbbe9b5c6e
p0.750-q0.050,p0.750-q0.050-s5101,5101,partial_aggregate_first,3,2,governed_fact_first->eligible_dimension_first->partial_aggregate_first,996.7302,36d3bfefce1ebbeb127f06df344d808e4ef0f8d4a516d321d6f220dbbe9b5c6e
p0.750-q0.050,p0.750-q0.050-s5101,5101,eligible_dimension_first,4,0,eligible_dimension_first->partial_aggregate_first->governed_fact_first,661.654,36d3bfefce1ebbeb127f06df344d808e4ef0f8d4a516d321d6f220dbbe9b5c6e
p0.750-q0.050,p0.750-q0.050-s5101,5101,partial_aggregate_first,4,1,eligible_dimension_first->partial_aggregate_first->governed_fact_first,1174.0935,36d3bfefce1ebbeb127f06df344d808e4ef0f8d4a516d321d6f220dbbe9b5c6e
p0.750-q0.050,p0.750-q0.050-s5101,5101,governed_fact_first,4,2,eligible_dimension_first->partial_aggregate_first->governed_fact_first,867.623,36d3bfefce1ebbeb127f06df344d808e4ef0f8d4a516d321d6f220dbbe9b5c6e
p0.750-q0.050,p0.750-q0.050-s5101,5101,governed_fact_first,5,0,governed_fact_first->partial_aggregate_first->eligible_dimension_first,969.1501,36d3bfefce1ebbeb127f06df344d808e4ef0f8d4a516d321d6f220dbbe9b5c6e
p0.750-q0.050,p0.750-q0.050-s5101,5101,partial_aggregate_first,5,1,governed_fact_first->partial_aggregate_first->eligible_dimension_first,1082.9784,36d3bfefce1ebbeb127f06df344d808e4ef0f8d4a516d321d6f220dbbe9b5c6e
p0.750-q0.050,p0.750-q0.050-s5101,5101,eligible_dimension_first,5,2,governed_fact_first->partial_aggregate_first->eligible_dimension_first,627.9797,36d3bfefce1ebbeb127f06df344d808e4ef0f8d4a516d321d6f220dbbe9b5c6e
p0.750-q0.050,p0.750-q0.050-s5101,5101,partial_aggregate_first,6,0,partial_aggregate_first->eligible_dimension_first->governed_fact_first,1081.0497,36d3bfefce1ebbeb127f06df344d808e4ef0f8d4a516d321d6f220dbbe9b5c6e
p0.750-q0.050,p0.750-q0.050-s5101,5101,eligible_dimension_first,6,1,partial_aggregate_first->eligible_dimension_first->governed_fact_first,658.2517,36d3bfefce1ebbeb127f06df344d808e4ef0f8d4a516d321d6f220dbbe9b5c6e
p0.750-q0.050,p0.750-q0.050-s5101,5101,governed_fact_first,6,2,partial_aggregate_first->eligible_dimension_first->governed_fact_first,822.0328,36d3bfefce1ebbeb127f06df344d808e4ef0f8d4a516d321d6f220dbbe9b5c6e
p0.750-q0.050,p0.750-q0.050-s5101,5101,partial_aggregate_first,7,0,partial_aggregate_first->governed_fact_first->eligible_dimension_first,1221.3161,36d3bfefce1ebbeb127f06df344d808e4ef0f8d4a516d321d6f220dbbe9b5c6e
p0.750-q0.050,p0.750-q0.050-s5101,5101,governed_fact_first,7,1,partial_aggregate_first->governed_fact_first->eligible_dimension_first,852.8379,36d3bfefce1ebbeb127f06df344d808e4ef0f8d4a516d321d6f220dbbe9b5c6e
p0.750-q0.050,p0.750-q0.050-s5101,5101,eligible_dimension_first,7,2,partial_aggregate_first->governed_fact_first->eligible_dimension_first,663.6134,36d3bfefce1ebbeb127f06df344d808e4ef0f8d4a516d321d6f220dbbe9b5c6e
p0.750-q0.050,p0.750-q0.050-s5101,5101,eligible_dimension_first,8,0,eligible_dimension_first->governed_fact_first->partial_aggregate_first,651.5214,36d3bfefce1ebbeb127f06df344d808e4ef0f8d4a516d321d6f220dbbe9b5c6e
p0.750-q0.050,p0.750-q0.050-s5101,5101,governed_fact_first,8,1,eligible_dimension_first->governed_fact_first->partial_aggregate_first,823.8038,36d3bfefce1ebbeb127f06df344d808e4ef0f8d4a516d321d6f220dbbe9b5c6e
p0.750-q0.050,p0.750-q0.050-s5101,5101,partial_aggregate_first,8,2,eligible_dimension_first->governed_fact_first->partial_aggregate_first,1049.5911,36d3bfefce1ebbeb127f06df344d808e4ef0f8d4a516d321d6f220dbbe9b5c6e
p0.750-q0.050,p0.750-q0.050-s5101,5101,partial_aggregate_first,9,0,partial_aggregate_first->eligible_dimension_first->governed_fact_first,1039.6377,36d3bfefce1ebbeb127f06df344d808e4ef0f8d4a516d321d6f220dbbe9b5c6e
p0.750-q0.050,p0.750-q0.050-s5101,5101,eligible_dimension_first,9,1,partial_aggregate_first->eligible_dimension_first->governed_fact_first,674.39,36d3bfefce1ebbeb127f06df344d808e4ef0f8d4a516d321d6f220dbbe9b5c6e
p0.750-q0.050,p0.750-q0.050-s5101,5101,governed_fact_first,9,2,partial_aggregate_first->eligible_dimension_first->governed_fact_first,889.9894,36d3bfefce1ebbeb127f06df344d808e4ef0f8d4a516d321d6f220dbbe9b5c6e
p0.750-q0.050,p0.750-q0.050-s5101,5101,governed_fact_first,10,0,governed_fact_first->eligible_dimension_first->partial_aggregate_first,859.6216,36d3bfefce1ebbeb127f06df344d808e4ef0f8d4a516d321d6f220dbbe9b5c6e
p0.750-q0.050,p0.750-q0.050-s5101,5101,eligible_dimension_first,10,1,governed_fact_first->eligible_dimension_first->partial_aggregate_first,712.0986,36d3bfefce1ebbeb127f06df344d808e4ef0f8d4a516d321d6f220dbbe9b5c6e
p0.750-q0.050,p0.750-q0.050-s5101,5101,partial_aggregate_first,10,2,governed_fact_first->eligible_dimension_first->partial_aggregate_first,1102.7185,36d3bfefce1ebbeb127f06df344d808e4ef0f8d4a516d321d6f220dbbe9b5c6e
p0.750-q0.050,p0.750-q0.050-s5101,5101,eligible_dimension_first,11,0,eligible_dimension_first->governed_fact_first->partial_aggregate_first,721.0611,36d3bfefce1ebbeb127f06df344d808e4ef0f8d4a516d321d6f220dbbe9b5c6e
p0.750-q0.050,p0.750-q0.050-s5101,5101,governed_fact_first,11,1,eligible_dimension_first->governed_fact_first->partial_aggregate_first,885.105,36d3bfefce1ebbeb127f06df344d808e4ef0f8d4a516d321d6f220dbbe9b5c6e
p0.750-q0.050,p0.750-q0.050-s5101,5101,partial_aggregate_first,11,2,eligible_dimension_first->governed_fact_first->partial_aggregate_first,1048.6927,36d3bfefce1ebbeb127f06df344d808e4ef0f8d4a516d321d6f220dbbe9b5c6e
p0.750-q0.050,p0.750-q0.050-s5209,5209,eligible_dimension_first,0,0,eligible_dimension_first->partial_aggregate_first->governed_fact_first,545.1536,5794db41632e4a3776f830881427a8633abfc7c2f0abc97efc9a817e182d9a9f
p0.750-q0.050,p0.750-q0.050-s5209,5209,partial_aggregate_first,0,1,eligible_dimension_first->partial_aggregate_first->governed_fact_first,915.4384,5794db41632e4a3776f830881427a8633abfc7c2f0abc97efc9a817e182d9a9f
p0.750-q0.050,p0.750-q0.050-s5209,5209,governed_fact_first,0,2,eligible_dimension_first->partial_aggregate_first->governed_fact_first,797.5288,5794db41632e4a3776f830881427a8633abfc7c2f0abc97efc9a817e182d9a9f
p0.750-q0.050,p0.750-q0.050-s5209,5209,governed_fact_first,1,0,governed_fact_first->eligible_dimension_first->partial_aggregate_first,738.2776,5794db41632e4a3776f830881427a8633abfc7c2f0abc97efc9a817e182d9a9f
p0.750-q0.050,p0.750-q0.050-s5209,5209,eligible_dimension_first,1,1,governed_fact_first->eligible_dimension_first->partial_aggregate_first,584.6039,5794db41632e4a3776f830881427a8633abfc7c2f0abc97efc9a817e182d9a9f
p0.750-q0.050,p0.750-q0.050-s5209,5209,partial_aggregate_first,1,2,governed_fact_first->eligible_dimension_first->partial_aggregate_first,946.7864,5794db41632e4a3776f830881427a8633abfc7c2f0abc97efc9a817e182d9a9f
p0.750-q0.050,p0.750-q0.050-s5209,5209,governed_fact_first,2,0,governed_fact_first->partial_aggregate_first->eligible_dimension_first,791.9703,5794db41632e4a3776f830881427a8633abfc7c2f0abc97efc9a817e182d9a9f
p0.750-q0.050,p0.750-q0.050-s5209,5209,partial_aggregate_first,2,1,governed_fact_first->partial_aggregate_first->eligible_dimension_first,924.4365,5794db41632e4a3776f830881427a8633abfc7c2f0abc97efc9a817e182d9a9f
p0.750-q0.050,p0.750-q0.050-s5209,5209,eligible_dimension_first,2,2,governed_fact_first->partial_aggregate_first->eligible_dimension_first,576.9439,5794db41632e4a3776f830881427a8633abfc7c2f0abc97efc9a817e182d9a9f
p0.750-q0.050,p0.750-q0.050-s5209,5209,partial_aggregate_first,3,0,partial_aggregate_first->eligible_dimension_first->governed_fact_first,1058.7419,5794db41632e4a3776f830881427a8633abfc7c2f0abc97efc9a817e182d9a9f
p0.750-q0.050,p0.750-q0.050-s5209,5209,eligible_dimension_first,3,1,partial_aggregate_first->eligible_dimension_first->governed_fact_first,659.5936,5794db41632e4a3776f830881427a8633abfc7c2f0abc97efc9a817e182d9a9f
p0.750-q0.050,p0.750-q0.050-s5209,5209,governed_fact_first,3,2,partial_aggregate_first->eligible_dimension_first->governed_fact_first,794.9206,5794db41632e4a3776f830881427a8633abfc7c2f0abc97efc9a817e182d9a9f
p0.750-q0.050,p0.750-q0.050-s5209,5209,partial_aggregate_first,4,0,partial_aggregate_first->governed_fact_first->eligible_dimension_first,933.3773,5794db41632e4a3776f830881427a8633abfc7c2f0abc97efc9a817e182d9a9f
p0.750-q0.050,p0.750-q0.050-s5209,5209,governed_fact_first,4,1,partial_aggregate_first->governed_fact_first->eligible_dimension_first,793.5438,5794db41632e4a3776f830881427a8633abfc7c2f0abc97efc9a817e182d9a9f
p0.750-q0.050,p0.750-q0.050-s5209,5209,eligible_dimension_first,4,2,partial_aggregate_first->governed_fact_first->eligible_dimension_first,557.4212,5794db41632e4a3776f830881427a8633abfc7c2f0abc97efc9a817e182d9a9f
p0.750-q0.050,p0.750-q0.050-s5209,5209,eligible_dimension_first,5,0,eligible_dimension_first->partial_aggregate_first->governed_fact_first,582.1872,5794db41632e4a3776f830881427a8633abfc7c2f0abc97efc9a817e182d9a9f
p0.750-q0.050,p0.750-q0.050-s5209,5209,partial_aggregate_first,5,1,eligible_dimension_first->partial_aggregate_first->governed_fact_first,1109.1391,5794db41632e4a3776f830881427a8633abfc7c2f0abc97efc9a817e182d9a9f
p0.750-q0.050,p0.750-q0.050-s5209,5209,governed_fact_first,5,2,eligible_dimension_first->partial_aggregate_first->governed_fact_first,858.4282,5794db41632e4a3776f830881427a8633abfc7c2f0abc97efc9a817e182d9a9f
p0.750-q0.050,p0.750-q0.050-s5209,5209,eligible_dimension_first,6,0,eligible_dimension_first->governed_fact_first->partial_aggregate_first,787.9532,5794db41632e4a3776f830881427a8633abfc7c2f0abc97efc9a817e182d9a9f
p0.750-q0.050,p0.750-q0.050-s5209,5209,governed_fact_first,6,1,eligible_dimension_first->governed_fact_first->partial_aggregate_first,1047.7955,5794db41632e4a3776f830881427a8633abfc7c2f0abc97efc9a817e182d9a9f
p0.750-q0.050,p0.750-q0.050-s5209,5209,partial_aggregate_first,6,2,eligible_dimension_first->governed_fact_first->partial_aggregate_first,1038.9041,5794db41632e4a3776f830881427a8633abfc7c2f0abc97efc9a817e182d9a9f
p0.750-q0.050,p0.750-q0.050-s5209,5209,governed_fact_first,7,0,governed_fact_first->partial_aggregate_first->eligible_dimension_first,1057.4947,5794db41632e4a3776f830881427a8633abfc7c2f0abc97efc9a817e182d9a9f
p0.750-q0.050,p0.750-q0.050-s5209,5209,partial_aggregate_first,7,1,governed_fact_first->partial_aggregate_first->eligible_dimension_first,1156.1108,5794db41632e4a3776f830881427a8633abfc7c2f0abc97efc9a817e182d9a9f
p0.750-q0.050,p0.750-q0.050-s5209,5209,eligible_dimension_first,7,2,governed_fact_first->partial_aggregate_first->eligible_dimension_first,619.1715,5794db41632e4a3776f830881427a8633abfc7c2f0abc97efc9a817e182d9a9f
p0.750-q0.050,p0.750-q0.050-s5209,5209,partial_aggregate_first,8,0,partial_aggregate_first->governed_fact_first->eligible_dimension_first,916.6668,5794db41632e4a3776f830881427a8633abfc7c2f0abc97efc9a817e182d9a9f
p0.750-q0.050,p0.750-q0.050-s5209,5209,governed_fact_first,8,1,partial_aggregate_first->governed_fact_first->eligible_dimension_first,759.7103,5794db41632e4a3776f830881427a8633abfc7c2f0abc97efc9a817e182d9a9f
p0.750-q0.050,p0.750-q0.050-s5209,5209,eligible_dimension_first,8,2,partial_aggregate_first->governed_fact_first->eligible_dimension_first,638.1552,5794db41632e4a3776f830881427a8633abfc7c2f0abc97efc9a817e182d9a9f
p0.750-q0.050,p0.750-q0.050-s5209,5209,governed_fact_first,9,0,governed_fact_first->eligible_dimension_first->partial_aggregate_first,842.1016,5794db41632e4a3776f830881427a8633abfc7c2f0abc97efc9a817e182d9a9f
p0.750-q0.050,p0.750-q0.050-s5209,5209,eligible_dimension_first,9,1,governed_fact_first->eligible_dimension_first->partial_aggregate_first,579.6839,5794db41632e4a3776f830881427a8633abfc7c2f0abc97efc9a817e182d9a9f
p0.750-q0.050,p0.750-q0.050-s5209,5209,partial_aggregate_first,9,2,governed_fact_first->eligible_dimension_first->partial_aggregate_first,946.7862,5794db41632e4a3776f830881427a8633abfc7c2f0abc97efc9a817e182d9a9f
p0.750-q0.050,p0.750-q0.050-s5209,5209,partial_aggregate_first,10,0,partial_aggregate_first->eligible_dimension_first->governed_fact_first,917.9929,5794db41632e4a3776f830881427a8633abfc7c2f0abc97efc9a817e182d9a9f
p0.750-q0.050,p0.750-q0.050-s5209,5209,eligible_dimension_first,10,1,partial_aggregate_first->eligible_dimension_first->governed_fact_first,569.8333,5794db41632e4a3776f830881427a8633abfc7c2f0abc97efc9a817e182d9a9f
p0.750-q0.050,p0.750-q0.050-s5209,5209,governed_fact_first,10,2,partial_aggregate_first->eligible_dimension_first->governed_fact_first,723.1735,5794db41632e4a3776f830881427a8633abfc7c2f0abc97efc9a817e182d9a9f
p0.750-q0.050,p0.750-q0.050-s5209,5209,eligible_dimension_first,11,0,eligible_dimension_first->governed_fact_first->partial_aggregate_first,615.6712,5794db41632e4a3776f830881427a8633abfc7c2f0abc97efc9a817e182d9a9f
p0.750-q0.050,p0.750-q0.050-s5209,5209,governed_fact_first,11,1,eligible_dimension_first->governed_fact_first->partial_aggregate_first,767.1251,5794db41632e4a3776f830881427a8633abfc7c2f0abc97efc9a817e182d9a9f
p0.750-q0.050,p0.750-q0.050-s5209,5209,partial_aggregate_first,11,2,eligible_dimension_first->governed_fact_first->partial_aggregate_first,875.9225,5794db41632e4a3776f830881427a8633abfc7c2f0abc97efc9a817e182d9a9f
p0.750-q0.050,p0.750-q0.050-s5303,5303,eligible_dimension_first,0,0,eligible_dimension_first->partial_aggregate_first->governed_fact_first,626.5821,426b0025236d91efc0fd353d5a161e44dd7f820c2c7f8f81e55eb7cffbc04651
p0.750-q0.050,p0.750-q0.050-s5303,5303,partial_aggregate_first,0,1,eligible_dimension_first->partial_aggregate_first->governed_fact_first,1187.7562,426b0025236d91efc0fd353d5a161e44dd7f820c2c7f8f81e55eb7cffbc04651
p0.750-q0.050,p0.750-q0.050-s5303,5303,governed_fact_first,0,2,eligible_dimension_first->partial_aggregate_first->governed_fact_first,836.0963,426b0025236d91efc0fd353d5a161e44dd7f820c2c7f8f81e55eb7cffbc04651
p0.750-q0.050,p0.750-q0.050-s5303,5303,governed_fact_first,1,0,governed_fact_first->partial_aggregate_first->eligible_dimension_first,920.0001,426b0025236d91efc0fd353d5a161e44dd7f820c2c7f8f81e55eb7cffbc04651
p0.750-q0.050,p0.750-q0.050-s5303,5303,partial_aggregate_first,1,1,governed_fact_first->partial_aggregate_first->eligible_dimension_first,964.009,426b0025236d91efc0fd353d5a161e44dd7f820c2c7f8f81e55eb7cffbc04651
p0.750-q0.050,p0.750-q0.050-s5303,5303,eligible_dimension_first,1,2,governed_fact_first->partial_aggregate_first->eligible_dimension_first,695.2555,426b0025236d91efc0fd353d5a161e44dd7f820c2c7f8f81e55eb7cffbc04651
p0.750-q0.050,p0.750-q0.050-s5303,5303,partial_aggregate_first,2,0,partial_aggregate_first->eligible_dimension_first->governed_fact_first,1199.8826,426b0025236d91efc0fd353d5a161e44dd7f820c2c7f8f81e55eb7cffbc04651
p0.750-q0.050,p0.750-q0.050-s5303,5303,eligible_dimension_first,2,1,partial_aggregate_first->eligible_dimension_first->governed_fact_first,703.5019,426b0025236d91efc0fd353d5a161e44dd7f820c2c7f8f81e55eb7cffbc04651
p0.750-q0.050,p0.750-q0.050-s5303,5303,governed_fact_first,2,2,partial_aggregate_first->eligible_dimension_first->governed_fact_first,905.0931,426b0025236d91efc0fd353d5a161e44dd7f820c2c7f8f81e55eb7cffbc04651
p0.750-q0.050,p0.750-q0.050-s5303,5303,governed_fact_first,3,0,governed_fact_first->eligible_dimension_first->partial_aggregate_first,870.3968,426b0025236d91efc0fd353d5a161e44dd7f820c2c7f8f81e55eb7cffbc04651
p0.750-q0.050,p0.750-q0.050-s5303,5303,eligible_dimension_first,3,1,governed_fact_first->eligible_dimension_first->partial_aggregate_first,750.9874,426b0025236d91efc0fd353d5a161e44dd7f820c2c7f8f81e55eb7cffbc04651
p0.750-q0.050,p0.750-q0.050-s5303,5303,partial_aggregate_first,3,2,governed_fact_first->eligible_dimension_first->partial_aggregate_first,1127.2374,426b0025236d91efc0fd353d5a161e44dd7f820c2c7f8f81e55eb7cffbc04651
p0.750-q0.050,p0.750-q0.050-s5303,5303,partial_aggregate_first,4,0,partial_aggregate_first->eligible_dimension_first->governed_fact_first,1159.2665,426b0025236d91efc0fd353d5a161e44dd7f820c2c7f8f81e55eb7cffbc04651
p0.750-q0.050,p0.750-q0.050-s5303,5303,eligible_dimension_first,4,1,partial_aggregate_first->eligible_dimension_first->governed_fact_first,663.0627,426b0025236d91efc0fd353d5a161e44dd7f820c2c7f8f81e55eb7cffbc04651
p0.750-q0.050,p0.750-q0.050-s5303,5303,governed_fact_first,4,2,partial_aggregate_first->eligible_dimension_first->governed_fact_first,818.3947,426b0025236d91efc0fd353d5a161e44dd7f820c2c7f8f81e55eb7cffbc04651
p0.750-q0.050,p0.750-q0.050-s5303,5303,eligible_dimension_first,5,0,eligible_dimension_first->governed_fact_first->partial_aggregate_first,725.5676,426b0025236d91efc0fd353d5a161e44dd7f820c2c7f8f81e55eb7cffbc04651
p0.750-q0.050,p0.750-q0.050-s5303,5303,governed_fact_first,5,1,eligible_dimension_first->governed_fact_first->partial_aggregate_first,901.4101,426b0025236d91efc0fd353d5a161e44dd7f820c2c7f8f81e55eb7cffbc04651
p0.750-q0.050,p0.750-q0.050-s5303,5303,partial_aggregate_first,5,2,eligible_dimension_first->governed_fact_first->partial_aggregate_first,1009.7899,426b0025236d91efc0fd353d5a161e44dd7f820c2c7f8f81e55eb7cffbc04651
p0.750-q0.050,p0.750-q0.050-s5303,5303,eligible_dimension_first,6,0,eligible_dimension_first->governed_fact_first->partial_aggregate_first,683.2653,426b0025236d91efc0fd353d5a161e44dd7f820c2c7f8f81e55eb7cffbc04651
p0.750-q0.050,p0.750-q0.050-s5303,5303,governed_fact_first,6,1,eligible_dimension_first->governed_fact_first->partial_aggregate_first,836.6095,426b0025236d91efc0fd353d5a161e44dd7f820c2c7f8f81e55eb7cffbc04651
p0.750-q0.050,p0.750-q0.050-s5303,5303,partial_aggregate_first,6,2,eligible_dimension_first->governed_fact_first->partial_aggregate_first,945.4926,426b0025236d91efc0fd353d5a161e44dd7f820c2c7f8f81e55eb7cffbc04651
p0.750-q0.050,p0.750-q0.050-s5303,5303,eligible_dimension_first,7,0,eligible_dimension_first->partial_aggregate_first->governed_fact_first,653.4623,426b0025236d91efc0fd353d5a161e44dd7f820c2c7f8f81e55eb7cffbc04651
p0.750-q0.050,p0.750-q0.050-s5303,5303,partial_aggregate_first,7,1,eligible_dimension_first->partial_aggregate_first->governed_fact_first,1074.4052,426b0025236d91efc0fd353d5a161e44dd7f820c2c7f8f81e55eb7cffbc04651
p0.750-q0.050,p0.750-q0.050-s5303,5303,governed_fact_first,7,2,eligible_dimension_first->partial_aggregate_first->governed_fact_first,925.7726,426b0025236d91efc0fd353d5a161e44dd7f820c2c7f8f81e55eb7cffbc04651
p0.750-q0.050,p0.750-q0.050-s5303,5303,partial_aggregate_first,8,0,partial_aggregate_first->governed_fact_first->eligible_dimension_first,967.0733,426b0025236d91efc0fd353d5a161e44dd7f820c2c7f8f81e55eb7cffbc04651
p0.750-q0.050,p0.750-q0.050-s5303,5303,governed_fact_first,8,1,partial_aggregate_first->governed_fact_first->eligible_dimension_first,822.8003,426b0025236d91efc0fd353d5a161e44dd7f820c2c7f8f81e55eb7cffbc04651
p0.750-q0.050,p0.750-q0.050-s5303,5303,eligible_dimension_first,8,2,partial_aggregate_first->governed_fact_first->eligible_dimension_first,586.2802,426b0025236d91efc0fd353d5a161e44dd7f820c2c7f8f81e55eb7cffbc04651
p0.750-q0.050,p0.750-q0.050-s5303,5303,governed_fact_first,9,0,governed_fact_first->partial_aggregate_first->eligible_dimension_first,777.5694,426b0025236d91efc0fd353d5a161e44dd7f820c2c7f8f81e55eb7cffbc04651
p0.750-q0.050,p0.750-q0.050-s5303,5303,partial_aggregate_first,9,1,governed_fact_first->partial_aggregate_first->eligible_dimension_first,1013.8615,426b0025236d91efc0fd353d5a161e44dd7f820c2c7f8f81e55eb7cffbc04651
p0.750-q0.050,p0.750-q0.050-s5303,5303,eligible_dimension_first,9,2,governed_fact_first->partial_aggregate_first->eligible_dimension_first,640.5944,426b0025236d91efc0fd353d5a161e44dd7f820c2c7f8f81e55eb7cffbc04651
p0.750-q0.050,p0.750-q0.050-s5303,5303,partial_aggregate_first,10,0,partial_aggregate_first->governed_fact_first->eligible_dimension_first,999.3144,426b0025236d91efc0fd353d5a161e44dd7f820c2c7f8f81e55eb7cffbc04651
p0.750-q0.050,p0.750-q0.050-s5303,5303,governed_fact_first,10,1,partial_aggregate_first->governed_fact_first->eligible_dimension_first,785.0778,426b0025236d91efc0fd353d5a161e44dd7f820c2c7f8f81e55eb7cffbc04651
p0.750-q0.050,p0.750-q0.050-s5303,5303,eligible_dimension_first,10,2,partial_aggregate_first->governed_fact_first->eligible_dimension_first,610.6938,426b0025236d91efc0fd353d5a161e44dd7f820c2c7f8f81e55eb7cffbc04651
p0.750-q0.050,p0.750-q0.050-s5303,5303,governed_fact_first,11,0,governed_fact_first->eligible_dimension_first->partial_aggregate_first,803.6816,426b0025236d91efc0fd353d5a161e44dd7f820c2c7f8f81e55eb7cffbc04651
p0.750-q0.050,p0.750-q0.050-s5303,5303,eligible_dimension_first,11,1,governed_fact_first->eligible_dimension_first->partial_aggregate_first,602.912,426b0025236d91efc0fd353d5a161e44dd7f820c2c7f8f81e55eb7cffbc04651
p0.750-q0.050,p0.750-q0.050-s5303,5303,partial_aggregate_first,11,2,governed_fact_first->eligible_dimension_first->partial_aggregate_first,960.4251,426b0025236d91efc0fd353d5a161e44dd7f820c2c7f8f81e55eb7cffbc04651
p0.750-q1.000,p0.750-q1.000-s5101,5101,eligible_dimension_first,0,0,eligible_dimension_first->governed_fact_first->partial_aggregate_first,1008.9677,f0fdfb98386c5e82b8c15200f765164e54adcfc88134bb0e8507ffe9418ee023
p0.750-q1.000,p0.750-q1.000-s5101,5101,governed_fact_first,0,1,eligible_dimension_first->governed_fact_first->partial_aggregate_first,1013.8879,f0fdfb98386c5e82b8c15200f765164e54adcfc88134bb0e8507ffe9418ee023
p0.750-q1.000,p0.750-q1.000-s5101,5101,partial_aggregate_first,0,2,eligible_dimension_first->governed_fact_first->partial_aggregate_first,1000.0124,f0fdfb98386c5e82b8c15200f765164e54adcfc88134bb0e8507ffe9418ee023
p0.750-q1.000,p0.750-q1.000-s5101,5101,governed_fact_first,1,0,governed_fact_first->eligible_dimension_first->partial_aggregate_first,975.5881,f0fdfb98386c5e82b8c15200f765164e54adcfc88134bb0e8507ffe9418ee023
p0.750-q1.000,p0.750-q1.000-s5101,5101,eligible_dimension_first,1,1,governed_fact_first->eligible_dimension_first->partial_aggregate_first,1254.9184,f0fdfb98386c5e82b8c15200f765164e54adcfc88134bb0e8507ffe9418ee023
p0.750-q1.000,p0.750-q1.000-s5101,5101,partial_aggregate_first,1,2,governed_fact_first->eligible_dimension_first->partial_aggregate_first,1347.7678,f0fdfb98386c5e82b8c15200f765164e54adcfc88134bb0e8507ffe9418ee023
p0.750-q1.000,p0.750-q1.000-s5101,5101,partial_aggregate_first,2,0,partial_aggregate_first->governed_fact_first->eligible_dimension_first,1825.2004,f0fdfb98386c5e82b8c15200f765164e54adcfc88134bb0e8507ffe9418ee023
p0.750-q1.000,p0.750-q1.000-s5101,5101,governed_fact_first,2,1,partial_aggregate_first->governed_fact_first->eligible_dimension_first,1751.5412,f0fdfb98386c5e82b8c15200f765164e54adcfc88134bb0e8507ffe9418ee023
p0.750-q1.000,p0.750-q1.000-s5101,5101,eligible_dimension_first,2,2,partial_aggregate_first->governed_fact_first->eligible_dimension_first,1274.5542,f0fdfb98386c5e82b8c15200f765164e54adcfc88134bb0e8507ffe9418ee023
p0.750-q1.000,p0.750-q1.000-s5101,5101,eligible_dimension_first,3,0,eligible_dimension_first->partial_aggregate_first->governed_fact_first,1133.7801,f0fdfb98386c5e82b8c15200f765164e54adcfc88134bb0e8507ffe9418ee023
p0.750-q1.000,p0.750-q1.000-s5101,5101,partial_aggregate_first,3,1,eligible_dimension_first->partial_aggregate_first->governed_fact_first,1497.1506,f0fdfb98386c5e82b8c15200f765164e54adcfc88134bb0e8507ffe9418ee023
