scenario_id,unit_id,policy_selectivity,query_selectivity,salt,candidate_id,block_index,order_position,permutation_id,latency_ms,result_digest
p0.150-q0.150,p0.150-q0.150-s6101,0.15,0.15,6101,governed_fact_first,1,1,eligible_dimension_first->governed_fact_first->partial_aggregate_first,4946.8154,db9c4e2627f1d77047146980f1927bb57d20d13d9211557402d8720e268f4d43
p0.150-q0.150,p0.150-q0.150-s6101,0.15,0.15,6101,partial_aggregate_first,1,2,eligible_dimension_first->governed_fact_first->partial_aggregate_first,9375.8101,db9c4e2627f1d77047146980f1927bb57d20d13d9211557402d8720e268f4d43
p0.150-q0.150,p0.150-q0.150-s6101,0.15,0.15,6101,eligible_dimension_first,2,0,eligible_dimension_first->partial_aggregate_first->governed_fact_first,4165.4069,db9c4e2627f1d77047146980f1927bb57d20d13d9211557402d8720e268f4d43
p0.150-q0.150,p0.150-q0.150-s6101,0.15,0.15,6101,partial_aggregate_first,2,1,eligible_dimension_first->partial_aggregate_first->governed_fact_first,9942.9478,db9c4e2627f1d77047146980f1927bb57d20d13d9211557402d8720e268f4d43
p0.150-q0.150,p0.150-q0.150-s6101,0.15,0.15,6101,governed_fact_first,2,2,eligible_dimension_first->partial_aggregate_first->governed_fact_first,5367.1911,db9c4e2627f1d77047146980f1927bb57d20d13d9211557402d8720e268f4d43
p0.150-q0.150,p0.150-q0.150-s6101,0.15,0.15,6101,partial_aggregate_first,3,0,partial_aggregate_first->eligible_dimension_first->governed_fact_first,10310.357,db9c4e2627f1d77047146980f1927bb57d20d13d9211557402d8720e268f4d43
p0.150-q0.150,p0.150-q0.150-s6101,0.15,0.15,6101,eligible_dimension_first,3,1,partial_aggregate_first->eligible_dimension_first->governed_fact_first,4450.1768,db9c4e2627f1d77047146980f1927bb57d20d13d9211557402d8720e268f4d43
p0.150-q0.150,p0.150-q0.150-s6101,0.15,0.15,6101,governed_fact_first,3,2,partial_aggregate_first->eligible_dimension_first->governed_fact_first,5213.6143,db9c4e2627f1d77047146980f1927bb57d20d13d9211557402d8720e268f4d43
p0.150-q0.150,p0.150-q0.150-s6101,0.15,0.15,6101,governed_fact_first,4,0,governed_fact_first->partial_aggregate_first->eligible_dimension_first,5301.7453,db9c4e2627f1d77047146980f1927bb57d20d13d9211557402d8720e268f4d43
p0.150-q0.150,p0.150-q0.150-s6101,0.15,0.15,6101,partial_aggregate_first,4,1,governed_fact_first->partial_aggregate_first->eligible_dimension_first,9990.5155,db9c4e2627f1d77047146980f1927bb57d20d13d9211557402d8720e268f4d43
p0.150-q0.150,p0.150-q0.150-s6101,0.15,0.15,6101,eligible_dimension_first,4,2,governed_fact_first->partial_aggregate_first->eligible_dimension_first,4568.5392,db9c4e2627f1d77047146980f1927bb57d20d13d9211557402d8720e268f4d43
p0.150-q0.150,p0.150-q0.150-s6101,0.15,0.15,6101,governed_fact_first,5,0,governed_fact_first->eligible_dimension_first->partial_aggregate_first,5291.4132,db9c4e2627f1d77047146980f1927bb57d20d13d9211557402d8720e268f4d43
p0.150-q0.150,p0.150-q0.150-s6101,0.15,0.15,6101,eligible_dimension_first,5,1,governed_fact_first->eligible_dimension_first->partial_aggregate_first,4518.4756,db9c4e2627f1d77047146980f1927bb57d20d13d9211557402d8720e268f4d43
p0.150-q0.150,p0.150-q0.150-s6101,0.15,0.15,6101,partial_aggregate_first,5,2,governed_fact_first->eligible_dimension_first->partial_aggregate_first,10125.2658,db9c4e2627f1d77047146980f1927bb57d20d13d9211557402d8720e268f4d43
p0.150-q0.150,p0.150-q0.150-s6203,0.15,0.15,6203,partial_aggregate_first,0,0,partial_aggregate_first->governed_fact_first->eligible_dimension_first,10447.696,5dc4dd4f23f6fee9c6cf8aad5863dbcc028de8b6c322d7148cd693a73986b71b
p0.150-q0.150,p0.150-q0.150-s6203,0.15,0.15,6203,governed_fact_first,0,1,partial_aggregate_first->governed_fact_first->eligible_dimension_first,5265.9252,5dc4dd4f23f6fee9c6cf8aad5863dbcc028de8b6c322d7148cd693a73986b71b
p0.150-q0.150,p0.150-q0.150-s6203,0.15,0.15,6203,eligible_dimension_first,0,2,partial_aggregate_first->governed_fact_first->eligible_dimension_first,4446.5198,5dc4dd4f23f6fee9c6cf8aad5863dbcc028de8b6c322d7148cd693a73986b71b
p0.150-q0.150,p0.150-q0.150-s6203,0.15,0.15,6203,eligible_dimension_first,1,0,eligible_dimension_first->governed_fact_first->partial_aggregate_first,4536.6486,5dc4dd4f23f6fee9c6cf8aad5863dbcc028de8b6c322d7148cd693a73986b71b
p0.150-q0.150,p0.150-q0.150-s6203,0.15,0.15,6203,governed_fact_first,1,1,eligible_dimension_first->governed_fact_first->partial_aggregate_first,5384.7667,5dc4dd4f23f6fee9c6cf8aad5863dbcc028de8b6c322d7148cd693a73986b71b
p0.150-q0.150,p0.150-q0.150-s6203,0.15,0.15,6203,partial_aggregate_first,1,2,eligible_dimension_first->governed_fact_first->partial_aggregate_first,10872.5105,5dc4dd4f23f6fee9c6cf8aad5863dbcc028de8b6c322d7148cd693a73986b71b
p0.150-q0.150,p0.150-q0.150-s6203,0.15,0.15,6203,partial_aggregate_first,2,0,partial_aggregate_first->eligible_dimension_first->governed_fact_first,10185.1274,5dc4dd4f23f6fee9c6cf8aad5863dbcc028de8b6c322d7148cd693a73986b71b
p0.150-q0.150,p0.150-q0.150-s6203,0.15,0.15,6203,eligible_dimension_first,2,1,partial_aggregate_first->eligible_dimension_first->governed_fact_first,4367.5791,5dc4dd4f23f6fee9c6cf8aad5863dbcc028de8b6c322d7148cd693a73986b71b
p0.150-q0.150,p0.150-q0.150-s6203,0.15,0.15,6203,governed_fact_first,2,2,partial_aggregate_first->eligible_dimension_first->governed_fact_first,5259.7201,5dc4dd4f23f6fee9c6cf8aad5863dbcc028de8b6c322d7148cd693a73986b71b
p0.150-q0.150,p0.150-q0.150-s6203,0.15,0.15,6203,governed_fact_first,3,0,governed_fact_first->eligible_dimension_first->partial_aggregate_first,5365.9472,5dc4dd4f23f6fee9c6cf8aad5863dbcc028de8b6c322d7148cd693a73986b71b
p0.150-q0.150,p0.150-q0.150-s6203,0.15,0.15,6203,eligible_dimension_first,3,1,governed_fact_first->eligible_dimension_first->partial_aggregate_first,4352.9281,5dc4dd4f23f6fee9c6cf8aad5863dbcc028de8b6c322d7148cd693a73986b71b
p0.150-q0.150,p0.150-q0.150-s6203,0.15,0.15,6203,partial_aggregate_first,3,2,governed_fact_first->eligible_dimension_first->partial_aggregate_first,10005.7063,5dc4dd4f23f6fee9c6cf8aad5863dbcc028de8b6c322d7148cd693a73986b71b
p0.150-q0.150,p0.150-q0.150-s6203,0.15,0.15,6203,eligible_dimension_first,4,0,eligible_dimension_first->partial_aggregate_first->governed_fact_first,4388.1155,5dc4dd4f23f6fee9c6cf8aad5863dbcc028de8b6c322d7148cd693a73986b71b
p0.150-q0.150,p0.150-q0.150-s6203,0.15,0.15,6203,partial_aggregate_first,4,1,eligible_dimension_first->partial_aggregate_first->governed_fact_first,9883.9038,5dc4dd4f23f6fee9c6cf8aad5863dbcc028de8b6c322d7148cd693a73986b71b
p0.150-q0.150,p0.150-q0.150-s6203,0.15,0.15,6203,governed_fact_first,4,2,eligible_dimension_first->partial_aggregate_first->governed_fact_first,5288.387,5dc4dd4f23f6fee9c6cf8aad5863dbcc028de8b6c322d7148cd693a73986b71b
p0.150-q0.150,p0.150-q0.150-s6203,0.15,0.15,6203,governed_fact_first,5,0,governed_fact_first->partial_aggregate_first->eligible_dimension_first,5203.1128,5dc4dd4f23f6fee9c6cf8aad5863dbcc028de8b6c322d7148cd693a73986b71b
p0.150-q0.150,p0.150-q0.150-s6203,0.15,0.15,6203,partial_aggregate_first,5,1,governed_fact_first->partial_aggregate_first->eligible_dimension_first,11093.3778,5dc4dd4f23f6fee9c6cf8aad5863dbcc028de8b6c322d7148cd693a73986b71b
p0.150-q0.150,p0.150-q0.150-s6203,0.15,0.15,6203,eligible_dimension_first,5,2,governed_fact_first->partial_aggregate_first->eligible_dimension_first,5553.775,5dc4dd4f23f6fee9c6cf8aad5863dbcc028de8b6c322d7148cd693a73986b71b
p0.150-q0.150,p0.150-q0.150-s6301,0.15,0.15,6301,partial_aggregate_first,0,0,partial_aggregate_first->eligible_dimension_first->governed_fact_first,9838.3705,1bc67e13a7d979ea6609c24b8a283dfef2c327d2cea6ca678ea7b4086d63b65d
p0.150-q0.150,p0.150-q0.150-s6301,0.15,0.15,6301,eligible_dimension_first,0,1,partial_aggregate_first->eligible_dimension_first->governed_fact_first,4412.8249,1bc67e13a7d979ea6609c24b8a283dfef2c327d2cea6ca678ea7b4086d63b65d
p0.150-q0.150,p0.150-q0.150-s6301,0.15,0.15,6301,governed_fact_first,0,2,partial_aggregate_first->eligible_dimension_first->governed_fact_first,5275.0203,1bc67e13a7d979ea6609c24b8a283dfef2c327d2cea6ca678ea7b4086d63b65d
p0.150-q0.150,p0.150-q0.150-s6301,0.15,0.15,6301,governed_fact_first,1,0,governed_fact_first->partial_aggregate_first->eligible_dimension_first,5631.2415,1bc67e13a7d979ea6609c24b8a283dfef2c327d2cea6ca678ea7b4086d63b65d
p0.150-q0.150,p0.150-q0.150-s6301,0.15,0.15,6301,partial_aggregate_first,1,1,governed_fact_first->partial_aggregate_first->eligible_dimension_first,9751.9447,1bc67e13a7d979ea6609c24b8a283dfef2c327d2cea6ca678ea7b4086d63b65d
p0.150-q0.150,p0.150-q0.150-s6301,0.15,0.15,6301,eligible_dimension_first,1,2,governed_fact_first->partial_aggregate_first->eligible_dimension_first,4388.0127,1bc67e13a7d979ea6609c24b8a283dfef2c327d2cea6ca678ea7b4086d63b65d
p0.150-q0.150,p0.150-q0.150-s6301,0.15,0.15,6301,governed_fact_first,2,0,governed_fact_first->eligible_dimension_first->partial_aggregate_first,5238.0739,1bc67e13a7d979ea6609c24b8a283dfef2c327d2cea6ca678ea7b4086d63b65d
p0.150-q0.150,p0.150-q0.150-s6301,0.15,0.15,6301,eligible_dimension_first,2,1,governed_fact_first->eligible_dimension_first->partial_aggregate_first,4304.3103,1bc67e13a7d979ea6609c24b8a283dfef2c327d2cea6ca678ea7b4086d63b65d
p0.150-q0.150,p0.150-q0.150-s6301,0.15,0.15,6301,partial_aggregate_first,2,2,governed_fact_first->eligible_dimension_first->partial_aggregate_first,10145.5353,1bc67e13a7d979ea6609c24b8a283dfef2c327d2cea6ca678ea7b4086d63b65d
p0.150-q0.150,p0.150-q0.150-s6301,0.15,0.15,6301,eligible_dimension_first,3,0,eligible_dimension_first->governed_fact_first->partial_aggregate_first,4278.1847,1bc67e13a7d979ea6609c24b8a283dfef2c327d2cea6ca678ea7b4086d63b65d
p0.150-q0.150,p0.150-q0.150-s6301,0.15,0.15,6301,governed_fact_first,3,1,eligible_dimension_first->governed_fact_first->partial_aggregate_first,5172.0682,1bc67e13a7d979ea6609c24b8a283dfef2c327d2cea6ca678ea7b4086d63b65d
p0.150-q0.150,p0.150-q0.150-s6301,0.15,0.15,6301,partial_aggregate_first,3,2,eligible_dimension_first->governed_fact_first->partial_aggregate_first,10156.9103,1bc67e13a7d979ea6609c24b8a283dfef2c327d2cea6ca678ea7b4086d63b65d
p0.150-q0.150,p0.150-q0.150-s6301,0.15,0.15,6301,partial_aggregate_first,4,0,partial_aggregate_first->governed_fact_first->eligible_dimension_first,10242.5698,1bc67e13a7d979ea6609c24b8a283dfef2c327d2cea6ca678ea7b4086d63b65d
p0.150-q0.150,p0.150-q0.150-s6301,0.15,0.15,6301,governed_fact_first,4,1,partial_aggregate_first->governed_fact_first->eligible_dimension_first,5137.2647,1bc67e13a7d979ea6609c24b8a283dfef2c327d2cea6ca678ea7b4086d63b65d
p0.150-q0.150,p0.150-q0.150-s6301,0.15,0.15,6301,eligible_dimension_first,4,2,partial_aggregate_first->governed_fact_first->eligible_dimension_first,4228.9283,1bc67e13a7d979ea6609c24b8a283dfef2c327d2cea6ca678ea7b4086d63b65d
p0.150-q0.150,p0.150-q0.150-s6301,0.15,0.15,6301,eligible_dimension_first,5,0,eligible_dimension_first->partial_aggregate_first->governed_fact_first,4392.3094,1bc67e13a7d979ea6609c24b8a283dfef2c327d2cea6ca678ea7b4086d63b65d
p0.150-q0.150,p0.150-q0.150-s6301,0.15,0.15,6301,partial_aggregate_first,5,1,eligible_dimension_first->partial_aggregate_first->governed_fact_first,11344.2705,1bc67e13a7d979ea6609c24b8a283dfef2c327d2cea6ca678ea7b4086d63b65d
p0.150-q0.150,p0.150-q0.150-s6301,0.15,0.15,6301,governed_fact_first,5,2,eligible_dimension_first->partial_aggregate_first->governed_fact_first,5198.4933,1bc67e13a7d979ea6609c24b8a283dfef2c327d2cea6ca678ea7b4086d63b65d
p0.400-q0.600,p0.400-q0.600-s6101,0.4,0.6,6101,governed_fact_first,0,0,governed_fact_first->partial_aggregate_first->eligible_dimension_first,10514.0018,b3f63e1ca12ec7fbcba9e1fcfa042655b515ff11d1a5f7c738853f969a1fb3d6
p0.400-q0.600,p0.400-q0.600-s6101,0.4,0.6,6101,partial_aggregate_first,0,1,governed_fact_first->partial_aggregate_first->eligible_dimension_first,24478.4083,b3f63e1ca12ec7fbcba9e1fcfa042655b515ff11d1a5f7c738853f969a1fb3d6
p0.400-q0.600,p0.400-q0.600-s6101,0.4,0.6,6101,eligible_dimension_first,0,2,governed_fact_first->partial_aggregate_first->eligible_dimension_first,10563.1458,b3f63e1ca12ec7fbcba9e1fcfa042655b515ff11d1a5f7c738853f969a1fb3d6
p0.400-q0.600,p0.400-q0.600-s6101,0.4,0.6,6101,eligible_dimension_first,1,0,eligible_dimension_first->partial_aggregate_first->governed_fact_first,10423.6235,b3f63e1ca12ec7fbcba9e1fcfa042655b515ff11d1a5f7c738853f969a1fb3d6
p0.400-q0.600,p0.400-q0.600-s6101,0.4,0.6,6101,partial_aggregate_first,1,1,eligible_dimension_first->partial_aggregate_first->governed_fact_first,23224.0977,b3f63e1ca12ec7fbcba9e1fcfa042655b515ff11d1a5f7c738853f969a1fb3d6
p0.400-q0.600,p0.400-q0.600-s6101,0.4,0.6,6101,governed_fact_first,1,2,eligible_dimension_first->partial_aggregate_first->governed_fact_first,11138.0679,b3f63e1ca12ec7fbcba9e1fcfa042655b515ff11d1a5f7c738853f969a1fb3d6
p0.400-q0.600,p0.400-q0.600-s6101,0.4,0.6,6101,partial_aggregate_first,2,0,partial_aggregate_first->eligible_dimension_first->governed_fact_first,23580.7183,b3f63e1ca12ec7fbcba9e1fcfa042655b515ff11d1a5f7c738853f969a1fb3d6
p0.400-q0.600,p0.400-q0.600-s6101,0.4,0.6,6101,eligible_dimension_first,2,1,partial_aggregate_first->eligible_dimension_first->governed_fact_first,10426.2393,b3f63e1ca12ec7fbcba9e1fcfa042655b515ff11d1a5f7c738853f969a1fb3d6
p0.400-q0.600,p0.400-q0.600-s6101,0.4,0.6,6101,governed_fact_first,2,2,partial_aggregate_first->eligible_dimension_first->governed_fact_first,11898.1155,b3f63e1ca12ec7fbcba9e1fcfa042655b515ff11d1a5f7c738853f969a1fb3d6
p0.400-q0.600,p0.400-q0.600-s6101,0.4,0.6,6101,eligible_dimension_first,3,0,eligible_dimension_first->governed_fact_first->partial_aggregate_first,12456.421,b3f63e1ca12ec7fbcba9e1fcfa042655b515ff11d1a5f7c738853f969a1fb3d6
p0.400-q0.600,p0.400-q0.600-s6101,0.4,0.6,6101,governed_fact_first,3,1,eligible_dimension_first->governed_fact_first->partial_aggregate_first,11713.1094,b3f63e1ca12ec7fbcba9e1fcfa042655b515ff11d1a5f7c738853f969a1fb3d6
p0.400-q0.600,p0.400-q0.600-s6101,0.4,0.6,6101,partial_aggregate_first,3,2,eligible_dimension_first->governed_fact_first->partial_aggregate_first,33163.2555,b3f63e1ca12ec7fbcba9e1fcfa042655b515ff11d1a5f7c738853f969a1fb3d6
p0.400-q0.600,p0.400-q0.600-s6101,0.4,0.6,6101,partial_aggregate_first,4,0,partial_aggregate_first->governed_fact_first->eligible_dimension_first,30412.6408,b3f63e1ca12ec7fbcba9e1fcfa042655b515ff11d1a5f7c738853f969a1fb3d6
p0.400-q0.600,p0.400-q0.600-s6101,0.4,0.6,6101,governed_fact_first,4,1,partial_aggregate_first->governed_fact_first->eligible_dimension_first,14068.8639,b3f63e1ca12ec7fbcba9e1fcfa042655b515ff11d1a5f7c738853f969a1fb3d6
p0.400-q0.600,p0.400-q0.600-s6101,0.4,0.6,6101,eligible_dimension_first,4,2,partial_aggregate_first->governed_fact_first->eligible_dimension_first,11893.9962,b3f63e1ca12ec7fbcba9e1fcfa042655b515ff11d1a5f7c738853f969a1fb3d6
p0.400-q0.600,p0.400-q0.600-s6101,0.4,0.6,6101,governed_fact_first,5,0,governed_fact_first->eligible_dimension_first->partial_aggregate_first,13031.0488,b3f63e1ca12ec7fbcba9e1fcfa042655b515ff11d1a5f7c738853f969a1fb3d6
p0.400-q0.600,p0.400-q0.600-s6101,0.4,0.6,6101,eligible_dimension_first,5,1,governed_fact_first->eligible_dimension_first->partial_aggregate_first,13963.3044,b3f63e1ca12ec7fbcba9e1fcfa042655b515ff11d1a5f7c738853f969a1fb3d6
p0.400-q0.600,p0.400-q0.600-s6101,0.4,0.6,6101,partial_aggregate_first,5,2,governed_fact_first->eligible_dimension_first->partial_aggregate_first,27428.3251,b3f63e1ca12ec7fbcba9e1fcfa042655b515ff11d1a5f7c738853f969a1fb3d6
p0.400-q0.600,p0.400-q0.600-s6203,0.4,0.6,6203,eligible_dimension_first,0,0,eligible_dimension_first->governed_fact_first->partial_aggregate_first,16887.9458,0d9beee4ed7af4067fa935b1a03d2263713563825e5fb1955d6f84893db2c1b3
p0.400-q0.600,p0.400-q0.600-s6203,0.4,0.6,6203,governed_fact_first,0,1,eligible_dimension_first->governed_fact_first->partial_aggregate_first,17439.0475,0d9beee4ed7af4067fa935b1a03d2263713563825e5fb1955d6f84893db2c1b3
p0.400-q0.600,p0.400-q0.600-s6203,0.4,0.6,6203,partial_aggregate_first,0,2,eligible_dimension_first->governed_fact_first->partial_aggregate_first,25315.5442,0d9beee4ed7af4067fa935b1a03d2263713563825e5fb1955d6f84893db2c1b3
p0.400-q0.600,p0.400-q0.600-s6203,0.4,0.6,6203,partial_aggregate_first,1,0,partial_aggregate_first->governed_fact_first->eligible_dimension_first,27887.0268,0d9beee4ed7af4067fa935b1a03d2263713563825e5fb1955d6f84893db2c1b3
p0.400-q0.600,p0.400-q0.600-s6203,0.4,0.6,6203,governed_fact_first,1,1,partial_aggregate_first->governed_fact_first->eligible_dimension_first,15955.0739,0d9beee4ed7af4067fa935b1a03d2263713563825e5fb1955d6f84893db2c1b3
p0.400-q0.600,p0.400-q0.600-s6203,0.4,0.6,6203,eligible_dimension_first,1,2,partial_aggregate_first->governed_fact_first->eligible_dimension_first,12099.3044,0d9beee4ed7af4067fa935b1a03d2263713563825e5fb1955d6f84893db2c1b3
p0.400-q0.600,p0.400-q0.600-s6203,0.4,0.6,6203,partial_aggregate_first,2,0,partial_aggregate_first->eligible_dimension_first->governed_fact_first,27265.8432,0d9beee4ed7af4067fa935b1a03d2263713563825e5fb1955d6f84893db2c1b3
p0.400-q0.600,p0.400-q0.600-s6203,0.4,0.6,6203,eligible_dimension_first,2,1,partial_aggregate_first->eligible_dimension_first->governed_fact_first,12086.3809,0d9beee4ed7af4067fa935b1a03d2263713563825e5fb1955d6f84893db2c1b3
p0.400-q0.600,p0.400-q0.600-s6203,0.4,0.6,6203,governed_fact_first,2,2,partial_aggregate_first->eligible_dimension_first->governed_fact_first,12542.3938,0d9beee4ed7af4067fa935b1a03d2263713563825e5fb1955d6f84893db2c1b3
p0.400-q0.600,p0.400-q0.600-s6203,0.4,0.6,6203,governed_fact_first,3,0,governed_fact_first->eligible_dimension_first->partial_aggregate_first,14147.4582,0d9beee4ed7af4067fa935b1a03d2263713563825e5fb1955d6f84893db2c1b3
p0.400-q0.600,p0.400-q0.600-s6203,0.4,0.6,6203,eligible_dimension_first,3,1,governed_fact_first->eligible_dimension_first->partial_aggregate_first,16649.061,0d9beee4ed7af4067fa935b1a03d2263713563825e5fb1955d6f84893db2c1b3
p0.400-q0.600,p0.400-q0.600-s6203,0.4,0.6,6203,partial_aggregate_first,3,2,governed_fact_first->eligible_dimension_first->partial_aggregate_first,28021.058,0d9beee4ed7af4067fa935b1a03d2263713563825e5fb1955d6f84893db2c1b3
p0.400-q0.600,p0.400-q0.600-s6203,0.4,0.6,6203,governed_fact_first,4,0,governed_fact_first->partial_aggregate_first->eligible_dimension_first,13269.9076,0d9beee4ed7af4067fa935b1a03d2263713563825e5fb1955d6f84893db2c1b3
p0.400-q0.600,p0.400-q0.600-s6203,0.4,0.6,6203,partial_aggregate_first,4,1,governed_fact_first->partial_aggregate_first->eligible_dimension_first,25584.005,0d9beee4ed7af4067fa935b1a03d2263713563825e5fb1955d6f84893db2c1b3
p0.400-q0.600,p0.400-q0.600-s6203,0.4,0.6,6203,eligible_dimension_first,4,2,governed_fact_first->partial_aggregate_first->eligible_dimension_first,14204.0767,0d9beee4ed7af4067fa935b1a03d2263713563825e5fb1955d6f84893db2c1b3
p0.400-q0.600,p0.400-q0.600-s6203,0.4,0.6,6203,eligible_dimension_first,5,0,eligible_dimension_first->partial_aggregate_first->governed_fact_first,14437.0104,0d9beee4ed7af4067fa935b1a03d2263713563825e5fb1955d6f84893db2c1b3
p0.400-q0.600,p0.400-q0.600-s6203,0.4,0.6,6203,partial_aggregate_first,5,1,eligible_dimension_first->partial_aggregate_first->governed_fact_first,29929.5998,0d9beee4ed7af4067fa935b1a03d2263713563825e5fb1955d6f84893db2c1b3
p0.400-q0.600,p0.400-q0.600-s6203,0.4,0.6,6203,governed_fact_first,5,2,eligible_dimension_first->partial_aggregate_first->governed_fact_first,13241.0908,0d9beee4ed7af4067fa935b1a03d2263713563825e5fb1955d6f84893db2c1b3
p0.400-q0.600,p0.400-q0.600-s6301,0.4,0.6,6301,eligible_dimension_first,0,0,eligible_dimension_first->governed_fact_first->partial_aggregate_first,16880.367,8c9a6ec1d28e1797a5e51798884d92e856399788b44d634c70f90a7e3393abf9
p0.400-q0.600,p0.400-q0.600-s6301,0.4,0.6,6301,governed_fact_first,0,1,eligible_dimension_first->governed_fact_first->partial_aggregate_first,15601.6918,8c9a6ec1d28e1797a5e51798884d92e856399788b44d634c70f90a7e3393abf9
p0.400-q0.600,p0.400-q0.600-s6301,0.4,0.6,6301,partial_aggregate_first,0,2,eligible_dimension_first->governed_fact_first->partial_aggregate_first,33813.4826,8c9a6ec1d28e1797a5e51798884d92e856399788b44d634c70f90a7e3393abf9
p0.400-q0.600,p0.400-q0.600-s6301,0.4,0.6,6301,governed_fact_first,1,0,governed_fact_first->partial_aggregate_first->eligible_dimension_first,15836.4248,8c9a6ec1d28e1797a5e51798884d92e856399788b44d634c70f90a7e3393abf9
p0.400-q0.600,p0.400-q0.600-s6301,0.4,0.6,6301,partial_aggregate_first,1,1,governed_fact_first->partial_aggregate_first->eligible_dimension_first,36832.5637,8c9a6ec1d28e1797a5e51798884d92e856399788b44d634c70f90a7e3393abf9
p0.400-q0.600,p0.400-q0.600-s6301,0.4,0.6,6301,eligible_dimension_first,1,2,governed_fact_first->partial_aggregate_first->eligible_dimension_first,16964.4452,8c9a6ec1d28e1797a5e51798884d92e856399788b44d634c70f90a7e3393abf9
p0.400-q0.600,p0.400-q0.600-s6301,0.4,0.6,6301,partial_aggregate_first,2,0,partial_aggregate_first->eligible_dimension_first->governed_fact_first,32851.9819,8c9a6ec1d28e1797a5e51798884d92e856399788b44d634c70f90a7e3393abf9
p0.400-q0.600,p0.400-q0.600-s6301,0.4,0.6,6301,eligible_dimension_first,2,1,partial_aggregate_first->eligible_dimension_first->governed_fact_first,16307.9169,8c9a6ec1d28e1797a5e51798884d92e856399788b44d634c70f90a7e3393abf9
p0.400-q0.600,p0.400-q0.600-s6301,0.4,0.6,6301,governed_fact_first,2,2,partial_aggregate_first->eligible_dimension_first->governed_fact_first,14313.3829,8c9a6ec1d28e1797a5e51798884d92e856399788b44d634c70f90a7e3393abf9
p0.400-q0.600,p0.400-q0.600-s6301,0.4,0.6,6301,eligible_dimension_first,3,0,eligible_dimension_first->partial_aggregate_first->governed_fact_first,12952.0979,8c9a6ec1d28e1797a5e51798884d92e856399788b44d634c70f90a7e3393abf9
p0.400-q0.600,p0.400-q0.600-s6301,0.4,0.6,6301,partial_aggregate_first,3,1,eligible_dimension_first->partial_aggregate_first->governed_fact_first,26879.7177,8c9a6ec1d28e1797a5e51798884d92e856399788b44d634c70f90a7e3393abf9
p0.400-q0.600,p0.400-q0.600-s6301,0.4,0.6,6301,governed_fact_first,3,2,eligible_dimension_first->partial_aggregate_first->governed_fact_first,17498.9687,8c9a6ec1d28e1797a5e51798884d92e856399788b44d634c70f90a7e3393abf9
p0.400-q0.600,p0.400-q0.600-s6301,0.4,0.6,6301,partial_aggregate_first,4,0,partial_aggregate_first->governed_fact_first->eligible_dimension_first,35609.9578,8c9a6ec1d28e1797a5e51798884d92e856399788b44d634c70f90a7e3393abf9
p0.400-q0.600,p0.400-q0.600-s6301,0.4,0.6,6301,governed_fact_first,4,1,partial_aggregate_first->governed_fact_first->eligible_dimension_first,17909.7069,8c9a6ec1d28e1797a5e51798884d92e856399788b44d634c70f90a7e3393abf9
p0.400-q0.600,p0.400-q0.600-s6301,0.4,0.6,6301,eligible_dimension_first,4,2,partial_aggregate_first->governed_fact_first->eligible_dimension_first,17175.0853,8c9a6ec1d28e1797a5e51798884d92e856399788b44d634c70f90a7e3393abf9
p0.400-q0.600,p0.400-q0.600-s6301,0.4,0.6,6301,governed_fact_first,5,0,governed_fact_first->eligible_dimension_first->partial_aggregate_first,16416.291,8c9a6ec1d28e1797a5e51798884d92e856399788b44d634c70f90a7e3393abf9
p0.400-q0.600,p0.400-q0.600-s6301,0.4,0.6,6301,eligible_dimension_first,5,1,governed_fact_first->eligible_dimension_first->partial_aggregate_first,16185.7448,8c9a6ec1d28e1797a5e51798884d92e856399788b44d634c70f90a7e3393abf9
p0.400-q0.600,p0.400-q0.600-s6301,0.4,0.6,6301,partial_aggregate_first,5,2,governed_fact_first->eligible_dimension_first->partial_aggregate_first,32782.1064,8c9a6ec1d28e1797a5e51798884d92e856399788b44d634c70f90a7e3393abf9
