scenario_id,identifier_width,match_rate,region_label,row_count,seed,variant,operator_index,operator_name,median_operator_timing_ms,actual_cardinality,rows_scanned,physical_plan_fingerprint
stable-early-n200000-w128-m1000-s1666,128,1.0,phase2l_stable_early,200000,1666,late_join_materialized,7,PROJECTION,1506.3703999999998,200000,0,sha256:2146efa17423ef7b2b1bf85104eb315ae502fb9f7e752a64678c691decce3cdd
stable-early-n200000-w128-m1000-s1666,128,1.0,phase2l_stable_early,200000,1666,late_join_materialized,8,CTE_SCAN,1.7396999999999998,200000,0,sha256:2146efa17423ef7b2b1bf85104eb315ae502fb9f7e752a64678c691decce3cdd
stable-late-n100000-w512-m0900-s1666,512,0.9,phase2l_stable_late,100000,1666,early_hash_materialized,0,EXPLAIN_ANALYZE,0.0003,0,0,sha256:aaa00b3bd44c8b4eac45d7e7d997fa62366f1bf46f339190d03cee33407583a0
stable-late-n100000-w512-m0900-s1666,512,0.9,phase2l_stable_late,100000,1666,early_hash_materialized,1,BATCH_CREATE_TABLE_AS,16.906200000000002,1,0,sha256:aaa00b3bd44c8b4eac45d7e7d997fa62366f1bf46f339190d03cee33407583a0
stable-late-n100000-w512-m0900-s1666,512,0.9,phase2l_stable_late,100000,1666,early_hash_materialized,2,CTE,14.426099999999998,0,0,sha256:aaa00b3bd44c8b4eac45d7e7d997fa62366f1bf46f339190d03cee33407583a0
stable-late-n100000-w512-m0900-s1666,512,0.9,phase2l_stable_late,100000,1666,early_hash_materialized,3,PROJECTION,1157.4661999999996,100000,0,sha256:aaa00b3bd44c8b4eac45d7e7d997fa62366f1bf46f339190d03cee33407583a0
stable-late-n100000-w512-m0900-s1666,512,0.9,phase2l_stable_late,100000,1666,early_hash_materialized,4,SEQ_SCAN,5.9088,100000,100000,sha256:aaa00b3bd44c8b4eac45d7e7d997fa62366f1bf46f339190d03cee33407583a0
stable-late-n100000-w512-m0900-s1666,512,0.9,phase2l_stable_late,100000,1666,early_hash_materialized,5,PROJECTION,0.3974000000000001,90000,0,sha256:aaa00b3bd44c8b4eac45d7e7d997fa62366f1bf46f339190d03cee33407583a0
stable-late-n100000-w512-m0900-s1666,512,0.9,phase2l_stable_late,100000,1666,early_hash_materialized,6,ORDER_BY,82.30369999999998,90000,0,sha256:aaa00b3bd44c8b4eac45d7e7d997fa62366f1bf46f339190d03cee33407583a0
stable-late-n100000-w512-m0900-s1666,512,0.9,phase2l_stable_late,100000,1666,early_hash_materialized,7,PROJECTION,0.2657,90000,0,sha256:aaa00b3bd44c8b4eac45d7e7d997fa62366f1bf46f339190d03cee33407583a0
