replicate_id,family_id,row_count,identifier_width,match_rate,seed,early_latency_ms,late_latency_ms,observed_log_early_late_ratio,classification,dominant_relative_difference_role,early_hash_projection_ms,late_hash_projection_ms,hash_projection_delta_ms,hash_projection_relative_delta,early_support_projection_ms,late_support_projection_ms,support_projection_delta_ms,support_projection_relative_delta,early_hash_join_ms,late_hash_join_ms,hash_join_delta_ms,hash_join_relative_delta,early_order_by_ms,late_order_by_ms,order_by_delta_ms,order_by_relative_delta,early_materialization_ms,late_materialization_ms,materialization_delta_ms,materialization_relative_delta,early_event_scan_ms,late_event_scan_ms,event_scan_delta_ms,event_scan_relative_delta,early_dimension_scan_ms,late_dimension_scan_ms,dimension_scan_delta_ms,dimension_scan_relative_delta,early_output_sink_ms,late_output_sink_ms,output_sink_delta_ms,output_sink_relative_delta
20260717T134222171980Z/mask_fragment-n100000-w512-m1000-s1222,n100000-w512-m1000,100000,512,1.0,1222,1094.7229000157677,1034.757899993565,0.05633378559150171,late,hash_projection,880.7874000000004,771.2565999999998,109.53080000000057,0.12435554822877862,0.9379000000000002,2.3628999999999993,-1.4249999999999992,-0.60307249566211,6.6324000000000005,1.4994999999999996,5.132900000000001,0.7739129123695797,71.7863,59.79920000000002,11.987099999999977,0.16698311516264214,10.2325,0,10.2325,1.0,7.7162,6.4951,1.2210999999999999,0.1582514709312874,0.0715,0.032600000000000004,0.03889999999999999,0.5440559440559439,13.111500000000001,9.946599999999998,3.164900000000003,0.24138351828547477
20260717T134222171980Z/mask_fragment-n100000-w512-m1000-s1333,n100000-w512-m1000,100000,512,1.0,1333,954.4767000479624,979.1363999829628,-0.02550772641897948,tie,hash_projection,850.7396999999997,749.1569999999999,101.58269999999982,0.11940514824922341,0.7535000000000001,2.9162999999999997,-2.1628,-0.7416246613860028,5.9703,1.5371,4.4332,0.7425422508081672,79.31509999999999,62.231300000000005,17.083799999999982,0.21539152065621786,12.680700000000002,0,12.680700000000002,1.0,8.111399999999998,5.964899999999999,2.1464999999999987,0.2646275612101486,0.034499999999999996,0.0364,-0.0019000000000000059,-0.05219780219780236,13.4063,10.192000000000002,3.214299999999998,0.23976041114998156
20260717T134222171980Z/mask_fragment-n100000-w512-m1000-s1444,n100000-w512-m1000,100000,512,1.0,1444,991.522399999667,953.5198999801651,0.03908124445751705,late,hash_projection,919.6777000000002,773.1704000000003,146.50729999999987,0.15930287316958958,0.8519000000000001,2.7749,-1.923,-0.6929979458719233,7.1983000000000015,1.5705,5.6278000000000015,0.7818234861008849,74.5922,67.65060000000001,6.941599999999994,0.09306066854175092,10.454400000000001,0,10.454400000000001,1.0,6.582099999999999,7.877299999999998,-1.2951999999999995,-0.1644218196590202,0.031299999999999994,0.034499999999999996,-0.0032000000000000015,-0.09275362318840585,12.136100000000006,11.691999999999998,0.4441000000000077,0.036593304274026045
20260717T134222171980Z/mask_fragment-n100000-w512-m1000-s1555,n100000-w512-m1000,100000,512,1.0,1555,969.3430999759585,922.7070999913849,0.049306776208827265,late,hash_projection,890.2524999999999,875.5849999999997,14.667500000000246,0.016475662803530737,0.6706000000000001,3.4651999999999985,-2.794599999999998,-0.8064758166916771,7.0211,1.8759,5.1452,0.7328196436455826,69.2953,80.88619999999999,-11.59089999999999,-0.14329885691255112,10.134399999999998,0,10.134399999999998,1.0,5.663700000000001,6.958399999999998,-1.294699999999997,-0.18606288802023416,0.035,0.038900000000000004,-0.0039000000000000007,-0.10025706940874037,10.579399999999998,13.274000000000006,-2.6946000000000083,-0.20299834262468036
20260717T134222171980Z/mask_fragment-n150000-w128-m0900-s1111,n150000-w128-m0900,150000,128,0.9,1111,537.0957999839447,608.1625999649987,-0.12426580328689454,early,hash_projection,506.7085,559.194,-52.485499999999945,-0.09385919734474968,0.9728999999999999,4.1347000000000005,-3.1618000000000004,-0.764698768955426,8.2086,2.0742,6.134400000000001,0.7473137928513999,117.61819999999997,108.7003,8.917899999999975,0.07582074882968773,17.192100000000003,0,17.192100000000003,1.0,8.4535,8.390699999999995,0.06280000000000463,0.007428875613651698,0.0404,0.033900000000000007,0.006499999999999992,0.1608910891089107,18.5476,15.992000000000006,2.555599999999993,0.13778602083288366
20260717T134222171980Z/mask_fragment-n150000-w128-m0900-s1222,n150000-w128-m0900,150000,128,0.9,1222,563.4242999949493,630.0094000180252,-0.11170175444418964,early,hash_projection,618.375,762.6999,-144.32489999999996,-0.18922894837143675,1.3027999999999997,4.2634,-2.9606000000000003,-0.6944222920673642,15.475099999999998,2.427200000000001,13.047899999999997,0.8431544868853835,114.689,124.5715,-9.882500000000007,-0.0793319499243407,27.132499999999997,0,27.132499999999997,1.0,11.781699999999997,8.6576,3.1240999999999968,0.2651654684807793,0.052899999999999996,0.04399999999999999,0.008900000000000005,0.16824196597353508,20.1604,18.563999999999997,1.5964000000000027,0.07918493680680952
20260717T134222171980Z/mask_fragment-n150000-w128-m0900-s1333,n150000-w128-m0900,150000,128,0.9,1333,569.0441000042483,623.2037000008859,-0.09091549611502081,early,materialization,578.4615999999997,586.3069999999999,-7.845400000000154,-0.013381044401653323,1.2672000000000003,4.035000000000001,-2.7678000000000007,-0.6859479553903346,8.9138,2.5354,6.3784,0.7155646301240772,117.73990000000002,118.18180000000001,-0.44189999999998975,-0.0037391544214082856,14.9895,0,14.9895,1.0,8.5564,9.100299999999999,-0.5438999999999989,-0.05976726041998604,0.0348,0.04549999999999999,-0.010699999999999994,-0.23516483516483508,18.689799999999998,18.129299999999997,0.5605000000000011,0.029989620006634698
20260717T134222171980Z/mask_fragment-n150000-w128-m0900-s1444,n150000-w128-m0900,150000,128,0.9,1444,545.7585999974981,608.32230001688,-0.1085280867931289,early,hash_projection,592.6696999999999,473.16810000000004,119.50159999999988,0.20163271380332062,1.0063,3.5465,-2.5402,-0.716255463132666,10.0505,1.7322999999999997,8.3182,0.8276404158997064,110.33550000000001,92.3591,17.976400000000012,0.16292489724522036,17.194499999999998,0,17.194499999999998,1.0,11.1824,7.076600000000001,4.105799999999999,0.3671662612677063,0.0379,0.033499999999999995,0.004400000000000008,0.11609498680738807,18.174599999999998,15.766599999999995,2.408000000000003,0.1324925995620263
20260717T134222171980Z/mask_fragment-n150000-w128-m0900-s1555,n150000-w128-m0900,150000,128,0.9,1555,567.4949999665841,572.7755000116304,-0.00926190372043535,tie,hash_projection,600.4738999999996,466.2568,134.21709999999962,0.22351862420664695,1.0117999999999998,4.1944,-3.1826,-0.7587736028991036,8.741199999999997,2.6507999999999994,6.090399999999998,0.6967464421360912,104.34289999999999,103.04660000000001,1.2962999999999738,0.012423461490910967,21.494100000000003,0,21.494100000000003,1.0,8.2448,7.649000000000002,0.5957999999999979,0.07226372986609716,0.0432,0.037099999999999994,0.006100000000000008,0.1412037037037039,16.4061,16.774799999999995,-0.3686999999999969,-0.02197939766793029
20260717T134222171980Z/mask_fragment-n150000-w128-m1000-s1111,n150000-w128-m1000,150000,128,1.0,1111,667.59769996861,685.384799959138,-0.02629468574595888,tie,hash_projection,520.2768,621.0111999999999,-100.73439999999994,-0.16221027897725507,1.3946,5.1918999999999995,-3.7972999999999995,-0.7313892794545349,13.019900000000002,2.0479000000000007,10.972000000000001,0.8427100054531909,134.3035,123.76610000000002,10.537399999999991,0.07845960827528686,16.8046,0,16.8046,1.0,8.784299999999998,8.8507,-0.06640000000000157,-0.007502231461918443,0.08840000000000002,0.027999999999999997,0.06040000000000002,0.6832579185520363,25.4383,21.228600000000004,4.209699999999998,0.16548668739656336
20260717T134222171980Z/mask_fragment-n150000-w128-m1000-s1222,n150000-w128-m1000,150000,128,1.0,1222,656.1279999441467,625.0592999858782,0.04850936656338465,late,order_by,544.8104999999998,585.0665999999999,-40.25610000000006,-0.06880601285392136,1.5157,4.1061,-2.5904,-0.6308662721317065,17.5691,2.1182999999999996,15.4508,0.8794303635359808,162.94119999999998,121.61909999999999,41.32209999999999,0.25360129911894597,14.999499999999998,0,14.999499999999998,1.0,9.457500000000001,7.798000000000001,1.6595000000000004,0.17546920433518373,0.0362,0.0376,-0.0013999999999999985,-0.037234042553191446,27.13710000000001,18.6924,8.444700000000012,0.31118653061675744
20260717T134222171980Z/mask_fragment-n150000-w128-m1000-s1333,n150000-w128-m1000,150000,128,1.0,1333,586.8204000289552,649.9196999939159,-0.10213000624721619,early,materialization,514.6638000000003,513.8684000000001,0.7954000000001997,0.0015454749294591913,1.3091000000000002,4.7477,-3.4386,-0.7242664869305138,12.7992,2.3350000000000004,10.4642,0.8175667229201825,125.35429999999998,115.5944,9.759899999999988,0.07785851781709913,14.7919,0,14.7919,1.0,8.4363,8.8788,-0.4425000000000008,-0.049837815921070505,0.035300000000000005,0.038400000000000004,-0.0030999999999999986,-0.08072916666666662,20.812300000000004,20.020700000000005,0.791599999999999,0.03803520033826145
20260717T134222171980Z/mask_fragment-n150000-w128-m1000-s1444,n150000-w128-m1000,150000,128,1.0,1444,573.2516000280157,604.867700021714,-0.0536850435809901,early,hash_projection,525.4909000000001,597.4038000000002,-71.91290000000004,-0.12037569898283207,1.6198999999999995,4.4672,-2.8473000000000006,-0.6373791189111749,8.829,2.1393000000000004,6.6897,0.7576962283384301,128.03579999999997,118.46299999999998,9.572799999999987,0.07476658871971736,18.867299999999997,0,18.867299999999997,1.0,9.6882,8.4731,1.2150999999999996,0.1254206147684812,0.0287,0.027999999999999997,0.0007000000000000027,0.02439024390243912,21.359800000000003,19.420099999999994,1.939700000000009,0.09081077538179237
20260717T134222171980Z/mask_fragment-n150000-w128-m1000-s1555,n150000-w128-m1000,150000,128,1.0,1555,568.4333999524824,631.4465999603271,-0.10512922173362459,early,hash_projection,656.1735999999999,981.5020999999997,-325.32849999999985,-0.33145981042730316,1.6103999999999998,5.684000000000001,-4.073600000000001,-0.7166783954961294,12.025599999999997,4.0189,8.006699999999997,0.665804616817456,160.99479999999997,182.4654,-21.47060000000002,-0.11766943212247374,25.097000000000005,0,25.097000000000005,1.0,11.6734,10.250800000000002,1.4225999999999992,0.1218668082992101,0.0306,0.035699999999999996,-0.005099999999999997,-0.1428571428571428,23.759499999999996,21.5714,2.188099999999995,0.09209368884025318
20260717T134222171980Z/mask_fragment-n150000-w256-m0900-s1111,n150000-w256-m0900,150000,256,0.9,1111,805.1660999772139,799.0131999831647,0.007671125250214989,tie,hash_projection,796.5032000000001,829.9074999999999,-33.40429999999981,-0.04025063034133299,1.164,6.0803,-4.916300000000001,-0.8085620775290694,10.406399999999998,2.6795,7.726899999999998,0.7425142220172202,113.76830000000001,126.40360000000001,-12.6353,-0.09995996949453971,15.358700000000004,0,15.358700000000004,1.0,10.245899999999999,12.329400000000001,-2.0835000000000026,-0.16898632536863126,0.032200000000000006,0.0417,-0.009499999999999995,-0.22781774580335717,21.479100000000003,20.518400000000003,0.9606999999999992,0.04472719992923349
20260717T134222171980Z/mask_fragment-n150000-w256-m0900-s1222,n150000-w256-m0900,150000,256,0.9,1222,825.7422999595292,796.0235999780707,0.03665390570367944,late,hash_projection,1221.9035999999996,1064.0752999999997,157.8282999999999,0.1291659178350894,1.3136000000000003,4.2519,-2.9383,-0.6910557633058162,13.361599999999997,2.7456,10.615999999999998,0.7945156268710334,175.70620000000002,100.40679999999999,75.29940000000003,0.4285528911330393,29.591899999999995,0,29.591899999999995,1.0,13.164899999999998,10.691399999999996,2.4735000000000014,0.1878859695098331,0.0323,0.036899999999999995,-0.004599999999999993,-0.12466124661246596,21.866600000000002,14.664400000000006,7.202199999999996,0.32936990661556875
20260717T134222171980Z/mask_fragment-n150000-w256-m0900-s1333,n150000-w256-m0900,150000,256,0.9,1333,815.4662000015378,823.1507999589667,-0.009379441681085109,tie,hash_projection,825.4493,656.7208999999999,168.72840000000008,0.2044079509183666,1.3252999999999993,4.132199999999999,-2.8068999999999997,-0.679274962489715,8.634699999999999,2.0936,6.541099999999998,0.7575364517586018,112.75500000000002,103.00789999999998,9.747100000000046,0.08644494700900221,15.131699999999999,0,15.131699999999999,1.0,10.471599999999997,9.534899999999997,0.9367000000000001,0.08945146873448187,0.052,0.0283,0.0237,0.45576923076923076,25.0402,15.592099999999997,9.448100000000002,0.3773172738236916
20260717T134222171980Z/mask_fragment-n150000-w256-m0900-s1444,n150000-w256-m0900,150000,256,0.9,1444,807.4703000020236,840.0873999926262,-0.039599659797899874,early,hash_projection,848.1236000000002,738.8938999999999,109.22970000000032,0.12878983676435873,1.0281,4.3875,-3.3594,-0.7656752136752136,9.651,2.3287999999999998,7.3222000000000005,0.7586985804579837,107.54910000000001,107.89869999999996,-0.3495999999999526,-0.0032400761084234817,15.344200000000004,0,15.344200000000004,1.0,10.4013,10.717099999999999,-0.31579999999999764,-0.029466926687256596,0.0662,0.035100000000000006,0.03109999999999999,0.4697885196374621,17.1571,16.191699999999997,0.9654000000000025,0.056268250461908045
20260717T134222171980Z/mask_fragment-n150000-w256-m0900-s1555,n150000-w256-m0900,150000,256,0.9,1555,777.2123999893665,764.4565000082366,0.01654854824510996,tie,hash_projection,823.7161999999998,759.2346000000001,64.48159999999973,0.07828133039024818,1.2546,4.2177,-2.9631,-0.7025392986698912,12.743700000000006,2.3579999999999997,10.385700000000007,0.8149673956543235,125.04680000000002,114.16979999999998,10.877000000000038,0.08698343340253438,18.144600000000004,0,18.144600000000004,1.0,10.888799999999998,9.742700000000003,1.1460999999999952,0.10525494085665964,0.031900000000000005,0.044500000000000005,-0.0126,-0.2831460674157303,17.2117,16.632999999999996,0.5787000000000049,0.03362247773317016
20260717T134222171980Z/mask_fragment-n150000-w256-m1000-s1111,n150000-w256-m1000,150000,256,1.0,1111,761.2062999978662,755.2027000347152,0.00791822170788485,tie,order_by,738.1741000000002,737.0994999999999,1.0746000000002596,0.001455754137134125,1.1942000000000004,3.7036,-2.5093999999999994,-0.6775569715952046,11.066199999999998,2.1292999999999997,8.936899999999998,0.8075852596193814,134.21789999999996,106.11889999999998,28.098999999999975,0.20935359590635813,18.8487,0,18.8487,1.0,11.226800000000003,8.711299999999996,2.5155000000000065,0.2240620657711909,0.042800000000000005,0.0314,0.011400000000000007,0.26635514018691603,20.035500000000003,16.723300000000005,3.312199999999997,0.16531656310049644
20260717T134222171980Z/mask_fragment-n150000-w256-m1000-s1222,n150000-w256-m1000,150000,256,1.0,1222,736.2034999532625,816.4084000163712,-0.1034081449637622,early,hash_projection,1061.3104999999996,941.6857000000003,119.62479999999925,0.11271423395886435,1.2176000000000002,5.2334000000000005,-4.0158000000000005,-0.7673405434325677,8.759,2.9809999999999994,5.7780000000000005,0.659664345244891,146.02750000000003,135.39670000000004,10.630799999999994,0.07279998630394954,19.512099999999993,0,19.512099999999993,1.0,13.936800000000003,12.927499999999998,1.009300000000005,0.07241978072441341,0.0331,0.0609,-0.027800000000000005,-0.4564860426929393,26.00980000000001,21.530100000000004,4.479700000000005,0.1722312359187692
20260717T134222171980Z/mask_fragment-n150000-w256-m1000-s1333,n150000-w256-m1000,150000,256,1.0,1333,775.4892000230029,803.9496999699622,-0.036042648945205,early,hash_projection,1007.5558999999998,961.0853000000003,46.470599999999536,0.04612210597942957,1.6461000000000001,4.854099999999999,-3.207999999999999,-0.6608846130075605,17.351300000000002,2.6261000000000005,14.725200000000001,0.8486511097151221,153.6916,139.37889999999996,14.312700000000035,0.09312610448456543,27.584400000000002,0,27.584400000000002,1.0,13.540000000000001,11.528099999999998,2.0119000000000025,0.14858936484490415,0.0988,0.029400000000000003,0.06939999999999999,0.7024291497975708,28.732399999999995,23.7019,5.030499999999996,0.1750810931213542
20260717T134222171980Z/mask_fragment-n150000-w256-m1000-s1444,n150000-w256-m1000,150000,256,1.0,1444,782.0240000146441,792.6390999928117,-0.013482580215000633,tie,hash_projection,916.7605000000003,864.6489,52.111600000000294,0.05684319950521458,1.3083,4.758300000000002,-3.450000000000002,-0.7250488619885255,9.599299999999998,2.3449,7.254399999999998,0.755721771379163,151.10240000000002,111.7483,39.35410000000002,0.26044655809570205,18.5069,0,18.5069,1.0,11.247700000000002,11.567500000000003,-0.31980000000000075,-0.027646423168359687,0.036699999999999997,0.0427,-0.006000000000000005,-0.14051522248243573,29.637900000000002,17.006299999999996,12.631600000000006,0.42619753761231416
20260717T134222171980Z/mask_fragment-n150000-w256-m1000-s1555,n150000-w256-m1000,150000,256,1.0,1555,817.9293999564834,831.5653000026941,-0.01653380356845575,tie,hash_projection,817.0752000000003,1083.6119999999999,-266.5367999999995,-0.24597069799891433,1.3585,5.894299999999998,-4.535799999999997,-0.7695230985867701,8.744399999999999,2.3847999999999994,6.3595999999999995,0.7272768857783267,131.3205,161.60930000000002,-30.28880000000001,-0.1874199071464328,18.2706,0,18.2706,1.0,10.622399999999999,12.547699999999997,-1.9252999999999982,-0.15343847876503253,0.0279,0.0391,-0.011200000000000002,-0.28644501278772383,18.728800000000003,27.2872,-8.558399999999995,-0.31364156087836037
20260717T134222171980Z/mask_fragment-n150000-w512-m0900-s1111,n150000-w512-m0900,150000,512,0.9,1111,1255.3818000014871,1208.270100003574,0.03825008218834789,late,hash_projection,1287.6051999999997,1251.4712,36.13399999999979,0.02806294973024324,1.3225999999999996,4.864400000000002,-3.541800000000002,-0.7281062412630542,19.576900000000002,1.8738999999999997,17.703000000000003,0.9042800443379698,132.61169999999998,103.97539999999996,28.63630000000002,0.21594097655033473,22.320799999999995,0,22.320799999999995,1.0,9.3208,8.412200000000002,0.9085999999999981,0.0974809029267872,0.04809999999999999,0.0357,0.012399999999999987,0.2577962577962576,28.2978,19.5336,8.764199999999999,0.3097131225748998
20260717T134222171980Z/mask_fragment-n150000-w512-m0900-s1222,n150000-w512-m0900,150000,512,0.9,1222,1219.5235000108369,1193.3870000066236,0.02166472588388283,tie,hash_projection,1232.1311,1108.1504,123.98070000000007,0.10062297753867268,1.1098000000000001,4.494600000000001,-3.384800000000001,-0.753081475548436,8.1928,2.4027,5.790100000000001,0.7067302997754127,109.6395,108.71480000000003,0.924699999999973,0.008434004168205556,17.964799999999997,0,17.964799999999997,1.0,10.759599999999999,11.3405,-0.5809000000000015,-0.0512234910277326,0.028,0.028800000000000003,-0.0008000000000000021,-0.02777777777777785,22.3501,16.486,5.8641000000000005,0.26237466499031326
20260717T134222171980Z/mask_fragment-n150000-w512-m0900-s1333,n150000-w512-m0900,150000,512,0.9,1333,1164.6625999710523,1141.9633000041358,0.0196824571941502,tie,hash_projection,1398.3777000000002,1346.1756999999998,52.20200000000045,0.03733040079228984,1.1325999999999998,4.7898,-3.6571999999999996,-0.7635391874399766,9.5964,2.2459999999999996,7.3504,0.7659538993789338,129.00209999999998,137.7708,-8.768700000000024,-0.06364701373585711,16.606,0,16.606,1.0,10.962100000000003,12.2342,-1.2720999999999965,-0.1039790096614406,0.027299999999999998,0.0564,-0.0291,-0.5159574468085106,23.788300000000007,19.176499999999997,4.6118000000000094,0.19386841430451138
20260717T134222171980Z/mask_fragment-n150000-w512-m0900-s1444,n150000-w512-m0900,150000,512,0.9,1444,1199.7048999764957,1172.392199980095,0.023029333069191013,tie,hash_projection,1286.3604999999998,1070.115,216.24549999999977,0.16810645227368207,1.0695,4.107500000000001,-3.038000000000001,-0.7396226415094341,12.105799999999999,1.9790999999999992,10.1267,0.8365163805779049,108.1229,94.00940000000001,14.113499999999988,0.13053201495705338,20.6327,0,20.6327,1.0,9.9291,9.013599999999999,0.9155000000000015,0.09220372440603897,0.03,0.0319,-0.001899999999999999,-0.05956112852664574,21.2026,14.6914,6.5112000000000005,0.3070944129493553
20260717T134222171980Z/mask_fragment-n150000-w512-m0900-s1555,n150000-w512-m0900,150000,512,0.9,1555,1231.1273000086658,1190.087000024505,0.03390384000761788,late,hash_projection,1383.4100000000003,1236.3635999999997,147.04640000000063,0.1062927114882794,1.1557,4.116,-2.9602999999999997,-0.7192176870748299,9.875499999999999,2.2984,7.577099999999999,0.7672624170928054,125.90659999999998,113.9355,11.971099999999979,0.095079209509271,18.648000000000003,0,18.648000000000003,1.0,9.9061,10.7703,-0.8642000000000003,-0.08023917625321489,0.0347,0.068,-0.0333,-0.4897058823529412,22.28830000000001,19.289999999999996,2.9983000000000146,0.13452349438943362
20260717T134222171980Z/mask_fragment-n150000-w512-m1000-s1111,n150000-w512-m1000,150000,512,1.0,1111,1286.1925000324845,1186.3748999894597,0.08078394842716831,late,hash_projection,1377.9663,1870.7949,-492.82860000000005,-0.2634327258429024,1.5465000000000004,5.486700000000001,-3.9402000000000004,-0.7181365848324129,13.746200000000004,2.4441,11.302100000000003,0.822198134757242,153.91700000000003,142.80870000000004,11.108299999999986,0.07217071538556484,24.6301,0,24.6301,1.0,12.8353,12.887900000000002,-0.052600000000001756,-0.004081347620636546,0.032600000000000004,0.033,-0.0003999999999999976,-0.012121212121212047,27.025999999999996,28.153599999999997,-1.127600000000001,-0.04005171629915894
20260717T134222171980Z/mask_fragment-n150000-w512-m1000-s1222,n150000-w512-m1000,150000,512,1.0,1222,1241.6004000115208,1229.022099985741,0.010182380111105284,tie,hash_projection,1551.6857,1399.3879,152.29780000000005,0.09814990239324888,1.3753000000000002,4.7018,-3.3265000000000002,-0.7074950019141605,10.2861,2.2424000000000004,8.0437,0.7819970639989889,154.09390000000002,130.91479999999996,23.179100000000062,0.15042191806424562,18.564400000000006,0,18.564400000000006,1.0,9.498299999999999,10.900800000000002,-1.4025000000000034,-0.12866028181417907,0.0234,0.030800000000000004,-0.007400000000000004,-0.24025974025974034,27.885500000000004,21.076800000000002,6.808700000000002,0.24416632299940833
20260717T134222171980Z/mask_fragment-n150000-w512-m1000-s1333,n150000-w512-m1000,150000,512,1.0,1333,1212.1504999813624,1207.9730000114068,0.003452306561270411,tie,hash_projection,1268.3785,1382.4919999999997,-114.1134999999997,-0.08254188812665804,1.2382000000000002,4.59,-3.3518,-0.730239651416122,9.68,2.4524,7.2276,0.7466528925619835,136.28389999999996,126.65730000000003,9.626599999999925,0.07063637010681326,16.8496,0,16.8496,1.0,10.762400000000001,12.1904,-1.427999999999999,-0.117141357133482,0.0382,0.0396,-0.0014000000000000054,-0.035353535353535484,25.98020000000001,18.629800000000003,7.350400000000008,0.2829231491674431
20260717T134222171980Z/mask_fragment-n150000-w512-m1000-s1444,n150000-w512-m1000,150000,512,1.0,1444,1217.603600001894,1163.691400026437,0.04528747085201709,late,hash_projection,1418.7675,1245.9933,172.77419999999984,0.12177766970275246,1.5102,4.446999999999999,-2.936799999999999,-0.6604002698448391,13.475799999999998,1.9787000000000003,11.497099999999998,0.8531664168361062,135.61659999999998,115.2625,20.354099999999974,0.15008560898886994,23.511899999999997,0,23.511899999999997,1.0,10.477400000000003,9.037700000000001,1.439700000000002,0.13741004447668329,0.0396,0.0298,0.009800000000000003,0.24747474747474754,22.438399999999994,19.324699999999993,3.1137000000000015,0.13876657872219064
20260717T134222171980Z/mask_fragment-n150000-w512-m1000-s1555,n150000-w512-m1000,150000,512,1.0,1555,1192.3147999914363,1265.07359999232,-0.059233674570062206,early,hash_projection,1438.2834999999998,1345.6358000000002,92.64769999999953,0.06441546468411793,1.2936999999999999,4.9722,-3.6785,-0.7398133622943567,9.046799999999998,2.3354999999999997,6.711299999999998,0.7418424194190211,135.5215,130.09580000000003,5.425699999999978,0.04003571389041575,25.503800000000012,0,25.503800000000012,1.0,12.599,11.842699999999999,0.7563000000000013,0.06002857369632521,0.0379,0.040299999999999996,-0.0023999999999999924,-0.05955334987593034,23.0845,21.679700000000004,1.4047999999999945,0.060854686044748404
20260717T134222171980Z/mask_fragment-n200000-w128-m0900-s1111,n200000-w128-m0900,200000,128,0.9,1111,615.7043999992311,646.1645000381395,-0.048287137160320966,early,hash_projection,788.6815999999999,682.8864,105.79519999999991,0.1341418387344144,1.2192999999999998,5.9296,-4.7103,-0.7943706152185646,14.460799999999999,3.2017,11.259099999999998,0.7785945452533746,153.45159999999996,152.43789999999996,1.0137,0.00660599172638148,22.252100000000006,0,22.252100000000006,1.0,12.398500000000004,12.4276,-0.02909999999999613,-0.002341562329009312,0.10339999999999999,0.049499999999999995,0.053899999999999997,0.5212765957446809,27.082199999999997,21.040599999999998,6.041599999999999,0.22308379673734038
20260717T134222171980Z/mask_fragment-n200000-w128-m0900-s1222,n200000-w128-m0900,200000,128,0.9,1222,585.3667999617755,642.7731000003405,-0.0935531255981124,early,hash_projection,752.8316,666.9194,85.91219999999998,0.11411874846911313,1.5905999999999998,4.750199999999999,-3.159599999999999,-0.66515094101301,10.447399999999998,3.5370999999999997,6.9102999999999986,0.661437295403641,142.0457,152.43649999999997,-10.390799999999956,-0.06816477680870368,22.454999999999995,0,22.454999999999995,1.0,11.874999999999996,12.9824,-1.1074000000000037,-0.08530009859502123,0.04539999999999999,0.0375,0.00789999999999999,0.17400881057268705,24.9105,23.560299999999998,1.350200000000001,0.054202043315067984
20260717T134222171980Z/mask_fragment-n200000-w128-m0900-s1333,n200000-w128-m0900,200000,128,0.9,1333,580.9774999506772,648.7018000334501,-0.11026110536383056,early,hash_projection,808.1102999999998,676.8157999999999,131.29449999999997,0.1624710141672492,1.6218,5.9792000000000005,-4.3574,-0.7287597002943538,15.138300000000001,2.7371999999999996,12.401100000000001,0.8191870949842452,171.7996,141.4119,30.387699999999995,0.17687875873983405,34.112300000000005,0,34.112300000000005,1.0,13.445199999999998,11.353699999999998,2.0915,0.1555573736352007,0.0328,0.0384,-0.005599999999999994,-0.14583333333333318,31.03810000000001,23.840600000000002,7.197500000000009,0.23189241609505756
20260717T134222171980Z/mask_fragment-n200000-w128-m0900-s1444,n200000-w128-m0900,200000,128,0.9,1444,548.8410999532789,597.5872999988496,-0.08509141772456605,early,hash_projection,780.2024,674.0271,106.1753,0.13608686668997685,1.4393000000000002,5.464199999999999,-4.024899999999999,-0.7365945609604333,10.2783,2.3690000000000007,7.909299999999999,0.7695144138622145,151.10240000000002,139.9837,11.118700000000018,0.07358387424686846,21.6844,0,21.6844,1.0,13.004099999999998,10.1273,2.8767999999999976,0.22122253750740137,0.0654,0.0371,0.0283,0.4327217125382263,22.853200000000005,23.650499999999994,-0.7972999999999892,-0.03371176085072153
20260717T134222171980Z/mask_fragment-n200000-w128-m0900-s1555,n200000-w128-m0900,200000,128,0.9,1555,573.5377999953926,708.3873000228778,-0.21116713259410558,early,hash_projection,868.3811999999999,1235.8935,-367.5123,-0.2973656710711724,1.835,6.907,-5.072,-0.734327493846822,20.650199999999998,2.8707,17.7795,0.8609843972455473,184.8535,201.95450000000002,-17.101000000000028,-0.08467748923643705,26.7989,0,26.7989,1.0,12.462899999999998,17.0219,-4.559000000000001,-0.2678314406734854,0.07160000000000001,0.0328,0.03880000000000001,0.5418994413407822,34.497699999999995,24.646999999999995,9.8507,0.2855465726700621
20260717T134222171980Z/mask_fragment-n200000-w128-m1000-s1111,n200000-w128-m1000,200000,128,1.0,1111,561.0269000171684,664.3812000402249,-0.16908722669937962,early,hash_projection,837.5063,1067.069,-229.56269999999995,-0.21513388543758646,1.7323,8.779199999999998,-7.046899999999997,-0.8026813377073081,15.627499999999996,3.3664,12.261099999999995,0.7845848664213725,176.48,213.76869999999997,-37.28869999999998,-0.17443479798492476,27.8973,0,27.8973,1.0,11.8313,13.884300000000001,-2.053000000000001,-0.14786485454794268,0.0335,0.032600000000000004,0.000899999999999998,0.026865671641790986,30.68989999999999,40.697900000000004,-10.008000000000013,-0.24590949410166157
