block_index,block_id,permutation_id,order_position,inner_repeat_index,candidate_id,started_at_utc,client_materialization_latency_ms,process_cpu_time_ms,output_row_count,result_digest
5,tpch-q6-block-005,materialize-after-q06-time -> materialize-after-q06-predicate -> fused,2,0,fused,2026-07-19T13:32:38.576863+00:00,255.4566,968.75,1,sha256:0606fc1be59a1a7f3f195deac59920c6681f839260f7d298f60cd4aa7348ab28
5,tpch-q6-block-005,materialize-after-q06-time -> materialize-after-q06-predicate -> fused,2,1,fused,2026-07-19T13:32:38.831811+00:00,206.6705,765.625,1,sha256:0606fc1be59a1a7f3f195deac59920c6681f839260f7d298f60cd4aa7348ab28
5,tpch-q6-block-005,materialize-after-q06-time -> materialize-after-q06-predicate -> fused,2,2,fused,2026-07-19T13:32:39.038810+00:00,234.7169,859.375,1,sha256:0606fc1be59a1a7f3f195deac59920c6681f839260f7d298f60cd4aa7348ab28
5,tpch-q6-block-005,materialize-after-q06-time -> materialize-after-q06-predicate -> fused,2,3,fused,2026-07-19T13:32:39.273164+00:00,192.0894,734.375,1,sha256:0606fc1be59a1a7f3f195deac59920c6681f839260f7d298f60cd4aa7348ab28
5,tpch-q6-block-005,materialize-after-q06-time -> materialize-after-q06-predicate -> fused,2,4,fused,2026-07-19T13:32:39.466042+00:00,209.1865,812.5,1,sha256:0606fc1be59a1a7f3f195deac59920c6681f839260f7d298f60cd4aa7348ab28
6,tpch-q6-block-006,materialize-after-q06-time -> materialize-after-q06-predicate -> fused,0,0,materialize-after-q06-time,2026-07-19T13:32:39.677963+00:00,516.4488,2000.0,1,sha256:0606fc1be59a1a7f3f195deac59920c6681f839260f7d298f60cd4aa7348ab28
6,tpch-q6-block-006,materialize-after-q06-time -> materialize-after-q06-predicate -> fused,0,1,materialize-after-q06-time,2026-07-19T13:32:40.193962+00:00,587.2572,2234.375,1,sha256:0606fc1be59a1a7f3f195deac59920c6681f839260f7d298f60cd4aa7348ab28
6,tpch-q6-block-006,materialize-after-q06-time -> materialize-after-q06-predicate -> fused,0,2,materialize-after-q06-time,2026-07-19T13:32:40.781466+00:00,540.3639,2109.375,1,sha256:0606fc1be59a1a7f3f195deac59920c6681f839260f7d298f60cd4aa7348ab28
6,tpch-q6-block-006,materialize-after-q06-time -> materialize-after-q06-predicate -> fused,0,3,materialize-after-q06-time,2026-07-19T13:32:41.321643+00:00,525.2399,2031.25,1,sha256:0606fc1be59a1a7f3f195deac59920c6681f839260f7d298f60cd4aa7348ab28
6,tpch-q6-block-006,materialize-after-q06-time -> materialize-after-q06-predicate -> fused,0,4,materialize-after-q06-time,2026-07-19T13:32:41.847787+00:00,639.6724,2468.75,1,sha256:0606fc1be59a1a7f3f195deac59920c6681f839260f7d298f60cd4aa7348ab28
