commit_hash,identifier_width,latency_ms,match_rate,matched_rows,order_position,physical_plan_fingerprint,region_label,repeat_index,result_digest,row_count,run_id,scenario_id,seed,variant
92d2811fd3360a0e31cf1105104a2dbf691c0beb,512,415.88500002399087,0.9,90000,0,sha256:26c7beb699842444e252d17ec55e88fce7462da77b086dbbfc8863980d091221,phase2l_stable_late,3,sha256:b6591f47e49d59e483ac3d40de7caab17782afc585d18465aaccd64d0b3b4709,100000,20260718T024708217922Z,stable-late-n100000-w512-m0900-s1888,1888,late_join_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,512,754.5806000125594,0.9,90000,1,sha256:8c775ff611abc16d74d7b882b9f184805f1ebab78a726a672f21ac5ab0810c9f,phase2l_stable_late,3,sha256:b6591f47e49d59e483ac3d40de7caab17782afc585d18465aaccd64d0b3b4709,100000,20260718T024708217922Z,stable-late-n100000-w512-m0900-s1888,1888,late_hash_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,512,789.2386000021361,0.9,90000,2,sha256:aaa00b3bd44c8b4eac45d7e7d997fa62366f1bf46f339190d03cee33407583a0,phase2l_stable_late,3,sha256:b6591f47e49d59e483ac3d40de7caab17782afc585d18465aaccd64d0b3b4709,100000,20260718T024708217922Z,stable-late-n100000-w512-m0900-s1888,1888,early_hash_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,512,657.4309999705292,0.9,90000,3,sha256:f570cbbf354e04dbc1f358979321f6943968e8a815c0d2fb74a463dc822156e7,phase2l_stable_late,3,sha256:b6591f47e49d59e483ac3d40de7caab17782afc585d18465aaccd64d0b3b4709,100000,20260718T024708217922Z,stable-late-n100000-w512-m0900-s1888,1888,late_fused
92d2811fd3360a0e31cf1105104a2dbf691c0beb,512,619.3557000369765,0.9,90000,0,sha256:8c775ff611abc16d74d7b882b9f184805f1ebab78a726a672f21ac5ab0810c9f,phase2l_stable_late,4,sha256:b6591f47e49d59e483ac3d40de7caab17782afc585d18465aaccd64d0b3b4709,100000,20260718T024708217922Z,stable-late-n100000-w512-m0900-s1888,1888,late_hash_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,512,685.0777000072412,0.9,90000,1,sha256:aaa00b3bd44c8b4eac45d7e7d997fa62366f1bf46f339190d03cee33407583a0,phase2l_stable_late,4,sha256:b6591f47e49d59e483ac3d40de7caab17782afc585d18465aaccd64d0b3b4709,100000,20260718T024708217922Z,stable-late-n100000-w512-m0900-s1888,1888,early_hash_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,512,768.4372999938205,0.9,90000,2,sha256:f570cbbf354e04dbc1f358979321f6943968e8a815c0d2fb74a463dc822156e7,phase2l_stable_late,4,sha256:b6591f47e49d59e483ac3d40de7caab17782afc585d18465aaccd64d0b3b4709,100000,20260718T024708217922Z,stable-late-n100000-w512-m0900-s1888,1888,late_fused
92d2811fd3360a0e31cf1105104a2dbf691c0beb,512,378.7199999787845,0.9,90000,3,sha256:26c7beb699842444e252d17ec55e88fce7462da77b086dbbfc8863980d091221,phase2l_stable_late,4,sha256:b6591f47e49d59e483ac3d40de7caab17782afc585d18465aaccd64d0b3b4709,100000,20260718T024708217922Z,stable-late-n100000-w512-m0900-s1888,1888,late_join_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,512,836.3450999604538,0.9,90000,0,sha256:aaa00b3bd44c8b4eac45d7e7d997fa62366f1bf46f339190d03cee33407583a0,phase2l_stable_late,5,sha256:b6591f47e49d59e483ac3d40de7caab17782afc585d18465aaccd64d0b3b4709,100000,20260718T024708217922Z,stable-late-n100000-w512-m0900-s1888,1888,early_hash_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,512,720.7867999677546,0.9,90000,1,sha256:f570cbbf354e04dbc1f358979321f6943968e8a815c0d2fb74a463dc822156e7,phase2l_stable_late,5,sha256:b6591f47e49d59e483ac3d40de7caab17782afc585d18465aaccd64d0b3b4709,100000,20260718T024708217922Z,stable-late-n100000-w512-m0900-s1888,1888,late_fused
92d2811fd3360a0e31cf1105104a2dbf691c0beb,512,408.4106999798678,0.9,90000,2,sha256:26c7beb699842444e252d17ec55e88fce7462da77b086dbbfc8863980d091221,phase2l_stable_late,5,sha256:b6591f47e49d59e483ac3d40de7caab17782afc585d18465aaccd64d0b3b4709,100000,20260718T024708217922Z,stable-late-n100000-w512-m0900-s1888,1888,late_join_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,512,864.0240000095218,0.9,90000,3,sha256:8c775ff611abc16d74d7b882b9f184805f1ebab78a726a672f21ac5ab0810c9f,phase2l_stable_late,5,sha256:b6591f47e49d59e483ac3d40de7caab17782afc585d18465aaccd64d0b3b4709,100000,20260718T024708217922Z,stable-late-n100000-w512-m0900-s1888,1888,late_hash_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,512,1088.458099984564,0.9,90000,0,sha256:f570cbbf354e04dbc1f358979321f6943968e8a815c0d2fb74a463dc822156e7,phase2l_stable_late,6,sha256:b6591f47e49d59e483ac3d40de7caab17782afc585d18465aaccd64d0b3b4709,100000,20260718T024708217922Z,stable-late-n100000-w512-m0900-s1888,1888,late_fused
92d2811fd3360a0e31cf1105104a2dbf691c0beb,512,413.46479998901486,0.9,90000,1,sha256:26c7beb699842444e252d17ec55e88fce7462da77b086dbbfc8863980d091221,phase2l_stable_late,6,sha256:b6591f47e49d59e483ac3d40de7caab17782afc585d18465aaccd64d0b3b4709,100000,20260718T024708217922Z,stable-late-n100000-w512-m0900-s1888,1888,late_join_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,512,816.5737999952398,0.9,90000,2,sha256:8c775ff611abc16d74d7b882b9f184805f1ebab78a726a672f21ac5ab0810c9f,phase2l_stable_late,6,sha256:b6591f47e49d59e483ac3d40de7caab17782afc585d18465aaccd64d0b3b4709,100000,20260718T024708217922Z,stable-late-n100000-w512-m0900-s1888,1888,late_hash_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,512,840.8779000164941,0.9,90000,3,sha256:aaa00b3bd44c8b4eac45d7e7d997fa62366f1bf46f339190d03cee33407583a0,phase2l_stable_late,6,sha256:b6591f47e49d59e483ac3d40de7caab17782afc585d18465aaccd64d0b3b4709,100000,20260718T024708217922Z,stable-late-n100000-w512-m0900-s1888,1888,early_hash_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,512,427.5874000159092,0.9,90000,0,sha256:26c7beb699842444e252d17ec55e88fce7462da77b086dbbfc8863980d091221,phase2l_stable_late,7,sha256:b6591f47e49d59e483ac3d40de7caab17782afc585d18465aaccd64d0b3b4709,100000,20260718T024708217922Z,stable-late-n100000-w512-m0900-s1888,1888,late_join_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,512,955.274100007955,0.9,90000,1,sha256:8c775ff611abc16d74d7b882b9f184805f1ebab78a726a672f21ac5ab0810c9f,phase2l_stable_late,7,sha256:b6591f47e49d59e483ac3d40de7caab17782afc585d18465aaccd64d0b3b4709,100000,20260718T024708217922Z,stable-late-n100000-w512-m0900-s1888,1888,late_hash_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,512,1124.1398999700323,0.9,90000,2,sha256:aaa00b3bd44c8b4eac45d7e7d997fa62366f1bf46f339190d03cee33407583a0,phase2l_stable_late,7,sha256:b6591f47e49d59e483ac3d40de7caab17782afc585d18465aaccd64d0b3b4709,100000,20260718T024708217922Z,stable-late-n100000-w512-m0900-s1888,1888,early_hash_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,512,886.6438000113703,0.9,90000,3,sha256:f570cbbf354e04dbc1f358979321f6943968e8a815c0d2fb74a463dc822156e7,phase2l_stable_late,7,sha256:b6591f47e49d59e483ac3d40de7caab17782afc585d18465aaccd64d0b3b4709,100000,20260718T024708217922Z,stable-late-n100000-w512-m0900-s1888,1888,late_fused
92d2811fd3360a0e31cf1105104a2dbf691c0beb,512,889.8807999794371,0.9,90000,0,sha256:8c775ff611abc16d74d7b882b9f184805f1ebab78a726a672f21ac5ab0810c9f,phase2l_stable_late,8,sha256:b6591f47e49d59e483ac3d40de7caab17782afc585d18465aaccd64d0b3b4709,100000,20260718T024708217922Z,stable-late-n100000-w512-m0900-s1888,1888,late_hash_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,512,1131.4270000439137,0.9,90000,1,sha256:aaa00b3bd44c8b4eac45d7e7d997fa62366f1bf46f339190d03cee33407583a0,phase2l_stable_late,8,sha256:b6591f47e49d59e483ac3d40de7caab17782afc585d18465aaccd64d0b3b4709,100000,20260718T024708217922Z,stable-late-n100000-w512-m0900-s1888,1888,early_hash_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,512,1407.621999969706,0.9,90000,2,sha256:f570cbbf354e04dbc1f358979321f6943968e8a815c0d2fb74a463dc822156e7,phase2l_stable_late,8,sha256:b6591f47e49d59e483ac3d40de7caab17782afc585d18465aaccd64d0b3b4709,100000,20260718T024708217922Z,stable-late-n100000-w512-m0900-s1888,1888,late_fused
92d2811fd3360a0e31cf1105104a2dbf691c0beb,512,519.9015000252984,0.9,90000,3,sha256:26c7beb699842444e252d17ec55e88fce7462da77b086dbbfc8863980d091221,phase2l_stable_late,8,sha256:b6591f47e49d59e483ac3d40de7caab17782afc585d18465aaccd64d0b3b4709,100000,20260718T024708217922Z,stable-late-n100000-w512-m0900-s1888,1888,late_join_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,512,1559.997700038366,0.9,90000,0,sha256:aaa00b3bd44c8b4eac45d7e7d997fa62366f1bf46f339190d03cee33407583a0,phase2l_stable_late,9,sha256:b6591f47e49d59e483ac3d40de7caab17782afc585d18465aaccd64d0b3b4709,100000,20260718T024708217922Z,stable-late-n100000-w512-m0900-s1888,1888,early_hash_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,512,1260.4676999617368,0.9,90000,1,sha256:f570cbbf354e04dbc1f358979321f6943968e8a815c0d2fb74a463dc822156e7,phase2l_stable_late,9,sha256:b6591f47e49d59e483ac3d40de7caab17782afc585d18465aaccd64d0b3b4709,100000,20260718T024708217922Z,stable-late-n100000-w512-m0900-s1888,1888,late_fused
92d2811fd3360a0e31cf1105104a2dbf691c0beb,512,485.7486000400968,0.9,90000,2,sha256:26c7beb699842444e252d17ec55e88fce7462da77b086dbbfc8863980d091221,phase2l_stable_late,9,sha256:b6591f47e49d59e483ac3d40de7caab17782afc585d18465aaccd64d0b3b4709,100000,20260718T024708217922Z,stable-late-n100000-w512-m0900-s1888,1888,late_join_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,512,1006.5541000221856,0.9,90000,3,sha256:8c775ff611abc16d74d7b882b9f184805f1ebab78a726a672f21ac5ab0810c9f,phase2l_stable_late,9,sha256:b6591f47e49d59e483ac3d40de7caab17782afc585d18465aaccd64d0b3b4709,100000,20260718T024708217922Z,stable-late-n100000-w512-m0900-s1888,1888,late_hash_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,512,1031.6351999645121,0.9,90000,0,sha256:f570cbbf354e04dbc1f358979321f6943968e8a815c0d2fb74a463dc822156e7,phase2l_stable_late,10,sha256:b6591f47e49d59e483ac3d40de7caab17782afc585d18465aaccd64d0b3b4709,100000,20260718T024708217922Z,stable-late-n100000-w512-m0900-s1888,1888,late_fused
92d2811fd3360a0e31cf1105104a2dbf691c0beb,512,435.3249999694526,0.9,90000,1,sha256:26c7beb699842444e252d17ec55e88fce7462da77b086dbbfc8863980d091221,phase2l_stable_late,10,sha256:b6591f47e49d59e483ac3d40de7caab17782afc585d18465aaccd64d0b3b4709,100000,20260718T024708217922Z,stable-late-n100000-w512-m0900-s1888,1888,late_join_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,512,866.3691999972798,0.9,90000,2,sha256:8c775ff611abc16d74d7b882b9f184805f1ebab78a726a672f21ac5ab0810c9f,phase2l_stable_late,10,sha256:b6591f47e49d59e483ac3d40de7caab17782afc585d18465aaccd64d0b3b4709,100000,20260718T024708217922Z,stable-late-n100000-w512-m0900-s1888,1888,late_hash_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,512,997.9300999548286,0.9,90000,3,sha256:aaa00b3bd44c8b4eac45d7e7d997fa62366f1bf46f339190d03cee33407583a0,phase2l_stable_late,10,sha256:b6591f47e49d59e483ac3d40de7caab17782afc585d18465aaccd64d0b3b4709,100000,20260718T024708217922Z,stable-late-n100000-w512-m0900-s1888,1888,early_hash_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,512,367.13799997232854,0.9,90000,0,sha256:26c7beb699842444e252d17ec55e88fce7462da77b086dbbfc8863980d091221,phase2l_stable_late,11,sha256:b6591f47e49d59e483ac3d40de7caab17782afc585d18465aaccd64d0b3b4709,100000,20260718T024708217922Z,stable-late-n100000-w512-m0900-s1888,1888,late_join_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,512,737.7536999993026,0.9,90000,1,sha256:8c775ff611abc16d74d7b882b9f184805f1ebab78a726a672f21ac5ab0810c9f,phase2l_stable_late,11,sha256:b6591f47e49d59e483ac3d40de7caab17782afc585d18465aaccd64d0b3b4709,100000,20260718T024708217922Z,stable-late-n100000-w512-m0900-s1888,1888,late_hash_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,512,1042.4536000355147,0.9,90000,2,sha256:aaa00b3bd44c8b4eac45d7e7d997fa62366f1bf46f339190d03cee33407583a0,phase2l_stable_late,11,sha256:b6591f47e49d59e483ac3d40de7caab17782afc585d18465aaccd64d0b3b4709,100000,20260718T024708217922Z,stable-late-n100000-w512-m0900-s1888,1888,early_hash_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,512,924.4538000202738,0.9,90000,3,sha256:f570cbbf354e04dbc1f358979321f6943968e8a815c0d2fb74a463dc822156e7,phase2l_stable_late,11,sha256:b6591f47e49d59e483ac3d40de7caab17782afc585d18465aaccd64d0b3b4709,100000,20260718T024708217922Z,stable-late-n100000-w512-m0900-s1888,1888,late_fused
92d2811fd3360a0e31cf1105104a2dbf691c0beb,512,919.2701000138186,0.9,90000,0,sha256:8c775ff611abc16d74d7b882b9f184805f1ebab78a726a672f21ac5ab0810c9f,phase2l_stable_late,12,sha256:b6591f47e49d59e483ac3d40de7caab17782afc585d18465aaccd64d0b3b4709,100000,20260718T024708217922Z,stable-late-n100000-w512-m0900-s1888,1888,late_hash_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,512,965.1985000236891,0.9,90000,1,sha256:aaa00b3bd44c8b4eac45d7e7d997fa62366f1bf46f339190d03cee33407583a0,phase2l_stable_late,12,sha256:b6591f47e49d59e483ac3d40de7caab17782afc585d18465aaccd64d0b3b4709,100000,20260718T024708217922Z,stable-late-n100000-w512-m0900-s1888,1888,early_hash_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,512,809.684699983336,0.9,90000,2,sha256:f570cbbf354e04dbc1f358979321f6943968e8a815c0d2fb74a463dc822156e7,phase2l_stable_late,12,sha256:b6591f47e49d59e483ac3d40de7caab17782afc585d18465aaccd64d0b3b4709,100000,20260718T024708217922Z,stable-late-n100000-w512-m0900-s1888,1888,late_fused
92d2811fd3360a0e31cf1105104a2dbf691c0beb,512,765.8992999931797,0.9,90000,3,sha256:26c7beb699842444e252d17ec55e88fce7462da77b086dbbfc8863980d091221,phase2l_stable_late,12,sha256:b6591f47e49d59e483ac3d40de7caab17782afc585d18465aaccd64d0b3b4709,100000,20260718T024708217922Z,stable-late-n100000-w512-m0900-s1888,1888,late_join_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,512,1446.5708999778144,0.9,90000,0,sha256:aaa00b3bd44c8b4eac45d7e7d997fa62366f1bf46f339190d03cee33407583a0,phase2l_stable_late,13,sha256:b6591f47e49d59e483ac3d40de7caab17782afc585d18465aaccd64d0b3b4709,100000,20260718T024708217922Z,stable-late-n100000-w512-m0900-s1888,1888,early_hash_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,512,1434.2689999612048,0.9,90000,1,sha256:f570cbbf354e04dbc1f358979321f6943968e8a815c0d2fb74a463dc822156e7,phase2l_stable_late,13,sha256:b6591f47e49d59e483ac3d40de7caab17782afc585d18465aaccd64d0b3b4709,100000,20260718T024708217922Z,stable-late-n100000-w512-m0900-s1888,1888,late_fused
92d2811fd3360a0e31cf1105104a2dbf691c0beb,512,565.1898999931291,0.9,90000,2,sha256:26c7beb699842444e252d17ec55e88fce7462da77b086dbbfc8863980d091221,phase2l_stable_late,13,sha256:b6591f47e49d59e483ac3d40de7caab17782afc585d18465aaccd64d0b3b4709,100000,20260718T024708217922Z,stable-late-n100000-w512-m0900-s1888,1888,late_join_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,512,1151.3098999857903,0.9,90000,3,sha256:8c775ff611abc16d74d7b882b9f184805f1ebab78a726a672f21ac5ab0810c9f,phase2l_stable_late,13,sha256:b6591f47e49d59e483ac3d40de7caab17782afc585d18465aaccd64d0b3b4709,100000,20260718T024708217922Z,stable-late-n100000-w512-m0900-s1888,1888,late_hash_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,512,1267.5309000187553,0.9,90000,0,sha256:f570cbbf354e04dbc1f358979321f6943968e8a815c0d2fb74a463dc822156e7,phase2l_stable_late,14,sha256:b6591f47e49d59e483ac3d40de7caab17782afc585d18465aaccd64d0b3b4709,100000,20260718T024708217922Z,stable-late-n100000-w512-m0900-s1888,1888,late_fused
92d2811fd3360a0e31cf1105104a2dbf691c0beb,512,562.1808000141755,0.9,90000,1,sha256:26c7beb699842444e252d17ec55e88fce7462da77b086dbbfc8863980d091221,phase2l_stable_late,14,sha256:b6591f47e49d59e483ac3d40de7caab17782afc585d18465aaccd64d0b3b4709,100000,20260718T024708217922Z,stable-late-n100000-w512-m0900-s1888,1888,late_join_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,512,1243.9957999740727,0.9,90000,2,sha256:8c775ff611abc16d74d7b882b9f184805f1ebab78a726a672f21ac5ab0810c9f,phase2l_stable_late,14,sha256:b6591f47e49d59e483ac3d40de7caab17782afc585d18465aaccd64d0b3b4709,100000,20260718T024708217922Z,stable-late-n100000-w512-m0900-s1888,1888,late_hash_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,512,1227.2498999955133,0.9,90000,3,sha256:aaa00b3bd44c8b4eac45d7e7d997fa62366f1bf46f339190d03cee33407583a0,phase2l_stable_late,14,sha256:b6591f47e49d59e483ac3d40de7caab17782afc585d18465aaccd64d0b3b4709,100000,20260718T024708217922Z,stable-late-n100000-w512-m0900-s1888,1888,early_hash_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,512,1109.0499999700114,0.9,90000,0,sha256:aaa00b3bd44c8b4eac45d7e7d997fa62366f1bf46f339190d03cee33407583a0,phase2l_stable_late,0,sha256:399dc8a8fd857f1add4a21ac8a7e9377beffb48ca263fdf3d144d05daa9f8383,100000,20260718T024708217922Z,stable-late-n100000-w512-m0900-s1999,1999,early_hash_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,512,927.9674999997951,0.9,90000,1,sha256:f570cbbf354e04dbc1f358979321f6943968e8a815c0d2fb74a463dc822156e7,phase2l_stable_late,0,sha256:399dc8a8fd857f1add4a21ac8a7e9377beffb48ca263fdf3d144d05daa9f8383,100000,20260718T024708217922Z,stable-late-n100000-w512-m0900-s1999,1999,late_fused
92d2811fd3360a0e31cf1105104a2dbf691c0beb,512,481.77399998530746,0.9,90000,2,sha256:26c7beb699842444e252d17ec55e88fce7462da77b086dbbfc8863980d091221,phase2l_stable_late,0,sha256:399dc8a8fd857f1add4a21ac8a7e9377beffb48ca263fdf3d144d05daa9f8383,100000,20260718T024708217922Z,stable-late-n100000-w512-m0900-s1999,1999,late_join_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,512,988.3220999618061,0.9,90000,3,sha256:8c775ff611abc16d74d7b882b9f184805f1ebab78a726a672f21ac5ab0810c9f,phase2l_stable_late,0,sha256:399dc8a8fd857f1add4a21ac8a7e9377beffb48ca263fdf3d144d05daa9f8383,100000,20260718T024708217922Z,stable-late-n100000-w512-m0900-s1999,1999,late_hash_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,512,970.9176999749616,0.9,90000,0,sha256:f570cbbf354e04dbc1f358979321f6943968e8a815c0d2fb74a463dc822156e7,phase2l_stable_late,1,sha256:399dc8a8fd857f1add4a21ac8a7e9377beffb48ca263fdf3d144d05daa9f8383,100000,20260718T024708217922Z,stable-late-n100000-w512-m0900-s1999,1999,late_fused
92d2811fd3360a0e31cf1105104a2dbf691c0beb,512,350.7695000153035,0.9,90000,1,sha256:26c7beb699842444e252d17ec55e88fce7462da77b086dbbfc8863980d091221,phase2l_stable_late,1,sha256:399dc8a8fd857f1add4a21ac8a7e9377beffb48ca263fdf3d144d05daa9f8383,100000,20260718T024708217922Z,stable-late-n100000-w512-m0900-s1999,1999,late_join_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,512,998.6322000040673,0.9,90000,2,sha256:8c775ff611abc16d74d7b882b9f184805f1ebab78a726a672f21ac5ab0810c9f,phase2l_stable_late,1,sha256:399dc8a8fd857f1add4a21ac8a7e9377beffb48ca263fdf3d144d05daa9f8383,100000,20260718T024708217922Z,stable-late-n100000-w512-m0900-s1999,1999,late_hash_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,512,901.9619000027888,0.9,90000,3,sha256:aaa00b3bd44c8b4eac45d7e7d997fa62366f1bf46f339190d03cee33407583a0,phase2l_stable_late,1,sha256:399dc8a8fd857f1add4a21ac8a7e9377beffb48ca263fdf3d144d05daa9f8383,100000,20260718T024708217922Z,stable-late-n100000-w512-m0900-s1999,1999,early_hash_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,512,418.5921000316739,0.9,90000,0,sha256:26c7beb699842444e252d17ec55e88fce7462da77b086dbbfc8863980d091221,phase2l_stable_late,2,sha256:399dc8a8fd857f1add4a21ac8a7e9377beffb48ca263fdf3d144d05daa9f8383,100000,20260718T024708217922Z,stable-late-n100000-w512-m0900-s1999,1999,late_join_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,512,886.3412000355311,0.9,90000,1,sha256:8c775ff611abc16d74d7b882b9f184805f1ebab78a726a672f21ac5ab0810c9f,phase2l_stable_late,2,sha256:399dc8a8fd857f1add4a21ac8a7e9377beffb48ca263fdf3d144d05daa9f8383,100000,20260718T024708217922Z,stable-late-n100000-w512-m0900-s1999,1999,late_hash_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,512,1041.074899956584,0.9,90000,2,sha256:aaa00b3bd44c8b4eac45d7e7d997fa62366f1bf46f339190d03cee33407583a0,phase2l_stable_late,2,sha256:399dc8a8fd857f1add4a21ac8a7e9377beffb48ca263fdf3d144d05daa9f8383,100000,20260718T024708217922Z,stable-late-n100000-w512-m0900-s1999,1999,early_hash_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,512,945.113499998115,0.9,90000,3,sha256:f570cbbf354e04dbc1f358979321f6943968e8a815c0d2fb74a463dc822156e7,phase2l_stable_late,2,sha256:399dc8a8fd857f1add4a21ac8a7e9377beffb48ca263fdf3d144d05daa9f8383,100000,20260718T024708217922Z,stable-late-n100000-w512-m0900-s1999,1999,late_fused
92d2811fd3360a0e31cf1105104a2dbf691c0beb,512,885.4129000101238,0.9,90000,0,sha256:8c775ff611abc16d74d7b882b9f184805f1ebab78a726a672f21ac5ab0810c9f,phase2l_stable_late,3,sha256:399dc8a8fd857f1add4a21ac8a7e9377beffb48ca263fdf3d144d05daa9f8383,100000,20260718T024708217922Z,stable-late-n100000-w512-m0900-s1999,1999,late_hash_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,512,785.7280999887735,0.9,90000,1,sha256:aaa00b3bd44c8b4eac45d7e7d997fa62366f1bf46f339190d03cee33407583a0,phase2l_stable_late,3,sha256:399dc8a8fd857f1add4a21ac8a7e9377beffb48ca263fdf3d144d05daa9f8383,100000,20260718T024708217922Z,stable-late-n100000-w512-m0900-s1999,1999,early_hash_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,512,737.5184000120498,0.9,90000,2,sha256:f570cbbf354e04dbc1f358979321f6943968e8a815c0d2fb74a463dc822156e7,phase2l_stable_late,3,sha256:399dc8a8fd857f1add4a21ac8a7e9377beffb48ca263fdf3d144d05daa9f8383,100000,20260718T024708217922Z,stable-late-n100000-w512-m0900-s1999,1999,late_fused
92d2811fd3360a0e31cf1105104a2dbf691c0beb,512,423.56799996923655,0.9,90000,3,sha256:26c7beb699842444e252d17ec55e88fce7462da77b086dbbfc8863980d091221,phase2l_stable_late,3,sha256:399dc8a8fd857f1add4a21ac8a7e9377beffb48ca263fdf3d144d05daa9f8383,100000,20260718T024708217922Z,stable-late-n100000-w512-m0900-s1999,1999,late_join_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,512,861.7186000337824,0.9,90000,0,sha256:aaa00b3bd44c8b4eac45d7e7d997fa62366f1bf46f339190d03cee33407583a0,phase2l_stable_late,4,sha256:399dc8a8fd857f1add4a21ac8a7e9377beffb48ca263fdf3d144d05daa9f8383,100000,20260718T024708217922Z,stable-late-n100000-w512-m0900-s1999,1999,early_hash_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,512,805.1271999720484,0.9,90000,1,sha256:f570cbbf354e04dbc1f358979321f6943968e8a815c0d2fb74a463dc822156e7,phase2l_stable_late,4,sha256:399dc8a8fd857f1add4a21ac8a7e9377beffb48ca263fdf3d144d05daa9f8383,100000,20260718T024708217922Z,stable-late-n100000-w512-m0900-s1999,1999,late_fused
92d2811fd3360a0e31cf1105104a2dbf691c0beb,512,410.87490000063553,0.9,90000,2,sha256:26c7beb699842444e252d17ec55e88fce7462da77b086dbbfc8863980d091221,phase2l_stable_late,4,sha256:399dc8a8fd857f1add4a21ac8a7e9377beffb48ca263fdf3d144d05daa9f8383,100000,20260718T024708217922Z,stable-late-n100000-w512-m0900-s1999,1999,late_join_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,512,1104.3864999664947,0.9,90000,3,sha256:8c775ff611abc16d74d7b882b9f184805f1ebab78a726a672f21ac5ab0810c9f,phase2l_stable_late,4,sha256:399dc8a8fd857f1add4a21ac8a7e9377beffb48ca263fdf3d144d05daa9f8383,100000,20260718T024708217922Z,stable-late-n100000-w512-m0900-s1999,1999,late_hash_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,512,784.4737999839708,0.9,90000,0,sha256:f570cbbf354e04dbc1f358979321f6943968e8a815c0d2fb74a463dc822156e7,phase2l_stable_late,5,sha256:399dc8a8fd857f1add4a21ac8a7e9377beffb48ca263fdf3d144d05daa9f8383,100000,20260718T024708217922Z,stable-late-n100000-w512-m0900-s1999,1999,late_fused
92d2811fd3360a0e31cf1105104a2dbf691c0beb,512,548.4993000281975,0.9,90000,1,sha256:26c7beb699842444e252d17ec55e88fce7462da77b086dbbfc8863980d091221,phase2l_stable_late,5,sha256:399dc8a8fd857f1add4a21ac8a7e9377beffb48ca263fdf3d144d05daa9f8383,100000,20260718T024708217922Z,stable-late-n100000-w512-m0900-s1999,1999,late_join_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,512,794.4649000419304,0.9,90000,2,sha256:8c775ff611abc16d74d7b882b9f184805f1ebab78a726a672f21ac5ab0810c9f,phase2l_stable_late,5,sha256:399dc8a8fd857f1add4a21ac8a7e9377beffb48ca263fdf3d144d05daa9f8383,100000,20260718T024708217922Z,stable-late-n100000-w512-m0900-s1999,1999,late_hash_materialized
